Transaction_id,Customer_ID,Product_id,Store_Location,Purchase_Date,Unit_Price,Quantity,Total_Price,Payment_Method,Order_Status
T107981,C1057,P28,STORE_48,31-03-2024,202.12,8,1616.96,Cash,Completed
T108052,C296,P129,STORE_5,29-06-2024,927.1,1,927.1,Cash,Completed
T108086,C195,P784,STORE_47,30-10-2023,34.34,6,206.04,Cash,Completed
T108100,C1664,P626,STORE_33,06-03-2024,838.82,8,6710.56,Cash,Completed
T108151,C455,P388,STORE_45,07-08-2024,326.79,6,1960.74,Cash,Cancelled
T108215,C1056,P913,STORE_43,18-10-2023,696.15,7,4873.05,Cash,Completed
T108254,C257,P882,STORE_19,23-12-2023,577.38,8,4619.04,Cash,Completed
T108475,C580,P890,STORE_44,03-11-2023,312.45,7,2187.15,Cash,Completed
T108525,C1830,P816,STORE_34,28-11-2023,234.76,10,2347.6,Cash,Completed
T108527,C149,P882,STORE_47,19-04-2024,577.38,8,4619.04,Cash,Completed
T108529,C1101,P205,STORE_17,24-03-2024,577.38,2,1154.76,Cash,Cancelled
T108605,C1992,P346,STORE_43,01-08-2024,160.33,1,160.33,Cash,Completed
T108629,C1791,P406,STORE_40,31-08-2024,577.38,7,4041.66,Debit Card,Completed
T10863,C1706,P970,STORE_5,21-06-2024,113.76,9,1023.84,Paypal,Completed
T108656,C504,P613,STORE_24,24-06-2024,577.38,3,1732.14,Debit Card,Completed
T108676,C1816,P816,STORE_3,24-10-2023,234.76,3,704.28,Debit Card,Completed
T108680,C1186,P922,STORE_26,08-11-2023,997.38,4,3989.52,Credit Card,Completed
T10870,C1704,P864,STORE_5,13-06-2024,615.07,7,4305.49,Credit Card,Cancelled
T108703,C1559,P926,STORE_31,06-10-2023,311.52,7,2180.64,Paypal,Cancelled
T108715,C321,P937,STORE_49,28-01-2024,507.17,3,1521.51,Debit Card,Completed
T108790,C169,P913,STORE_16,18-03-2024,696.15,2,1392.3,Cash,Completed
T108795,C424,P937,STORE_14,25-05-2024,507.17,6,3043.02,Cash,Cancelled
T108851,C1033,P935,STORE_43,07-01-2024,135.89,3,407.67,Cash,Completed
T108880,C11,P491,STORE_17,07-04-2024,507.17,6,3043.02,Cash,Cancelled
T108887,C680,P28,STORE_46,24-08-2024,202.12,6,1212.72,Cash,Completed
T108891,C719,P999,STORE_40,26-11-2023,759.65,9,6836.85,Cash,Cancelled
T108897,C466,P1922,STORE_47,23-08-2024,748.94,9,6740.46,Cash,Cancelled
T108922,C1503,P53,STORE_33,30-08-2024,34.34,3,103.02,Cash,Completed
T108933,C1796,P978,STORE_45,13-06-2024,879.28,4,3517.12,Cash,Completed
T108968,C1891,P513,STORE_43,07-01-2024,507.17,7,3550.19,Cash,Completed
T109013,C591,P977,STORE_19,20-06-2024,234.76,6,1408.56,Cash,Completed
T109032,C30,P220,STORE_44,09-12-2023,770.83,6,4624.98,Cash,Completed
T109048,C968,P138,STORE_34,07-09-2024,763.22,7,5342.54,Cash,Cancelled
T109098,C698,P74,STORE_49,17-03-2024,207.78,6,1246.68,Cash,Cancelled
T109123,C930,P832,STORE_18,29-05-2024,927.1,6,5562.6,Cash,Cancelled
T109138,C1887,P730,STORE_50,08-06-2024,326.79,10,3267.9,Cash,Cancelled
T109250,C652,P179,STORE_18,25-06-2024,697.35,6,4184.1,Paypal,Cancelled
T109267,C68,P864,STORE_8,11-05-2024,615.07,3,1845.21,Paypal,Completed
T109293,C299,P545,STORE_3,31-05-2024,452.15,10,4521.5,Credit Card,Cancelled
T109298,C701,P934,STORE_49,05-09-2024,241.69,5,1208.45,Cash,Completed
T109300,C1210,P613,STORE_13,09-05-2024,577.38,2,1154.76,Credit Card,Completed
T109316,C138,P6,STORE_49,21-05-2024,792.11,6,4752.66,Credit Card,Cancelled
T109319,C1570,P138,STORE_19,19-11-2023,763.22,10,7632.2,Paypal,Completed
T109342,C1556,P327,STORE_38,21-11-2023,207.78,7,1454.46,Credit Card,Completed
T109379,C1595,P149,STORE_17,09-12-2023,241.69,8,1933.52,Paypal,Completed
T109406,C1509,P620,STORE_21,23-03-2024,39.49,7,276.43,Debit Card,Cancelled
T109431,C1852,P4107,STORE_22,14-06-2024,212.96,10,2129.6,Cash,Cancelled
T109441,C1683,P940,STORE_7,11-10-2023,740.88,8,5927.04,Debit Card,Completed
T109483,C95,P755,STORE_45,07-12-2023,70.81,9,637.29,Paypal,Cancelled
T109485,C911,P705,STORE_22,02-01-2024,767.45,3,2302.35,Paypal,Completed
T109494,C1072,P714,STORE_9,20-09-2024,759.65,2,1519.3,Paypal,Cancelled
T109536,C1397,P346,STORE_46,16-05-2024,160.33,8,1282.64,Paypal,Cancelled
T109549,C1971,P366,STORE_40,04-03-2024,767.45,3,2302.35,Debit Card,Completed
T109554,C154,P832,STORE_24,21-06-2024,927.1,5,4635.5,Credit Card,Completed
T109561,C1257,P738,STORE_44,10-04-2024,763.22,9,6868.98,Cash,Completed
T109595,C485,P545,STORE_39,19-06-2024,452.15,7,3165.05,Cash,Completed
T10963,C1835,P28,STORE_40,01-08-2024,202.12,1,202.12,Debit Card,Completed
T10964,C666,P640,STORE_49,13-01-2024,332.64,10,3326.4,Credit Card,Completed
T109693,C1072,P215,STORE_22,04-07-2024,879.28,3,2637.84,Paypal,Completed
T10976,C535,P46,STORE_20,10-07-2024,34.34,6,206.04,Cash,Cancelled
T109778,C963,P398,STORE_12,02-12-2023,58.86,7,412.02,Paypal,Cancelled
T109789,C1684,P514,STORE_43,30-12-2023,577.38,6,3464.28,Credit Card,Completed
T109843,C4,P113,STORE_24,07-07-2024,879.28,10,8792.8,Debit Card,Completed
T109896,C267,P578,STORE_44,22-08-2024,326.79,8,2614.32,Cash,Completed
T109928,C280,P369,STORE_50,21-11-2023,767.45,7,5372.15,Paypal,Cancelled
T109929,C1272,P523,STORE_29,12-10-2023,759.65,4,3038.6,Paypal,Completed
T109940,C181,P897,STORE_45,21-10-2023,207.78,10,2077.8,Debit Card,Cancelled
T10995,C895,P28,STORE_12,11-01-2024,202.12,5,1010.6,Debit Card,Cancelled
T109978,C786,P129,STORE_7,05-08-2024,927.1,8,7416.8,Debit Card,Cancelled
T109980,C646,P1875,STORE_48,04-11-2023,523.11,6,3138.66,Debit Card,Cancelled
T110056,C1347,P432,STORE_1,16-04-2024,879.28,10,8792.8,Credit Card,Completed
T11009,C272,P719,STORE_46,16-07-2024,487.24,2,974.48,Cash,Cancelled
T110100,C1101,P406,STORE_31,13-10-2023,577.38,4,2309.52,Cash,Completed
T110117,C1905,P14,STORE_9,28-11-2023,487.24,5,2436.2,Paypal,Completed
T110162,C406,P715,STORE_17,28-01-2024,207.78,3,623.34,Debit Card,Completed
T110173,C1099,P730,STORE_33,01-10-2023,326.79,7,2287.53,Credit Card,Completed
T110185,C863,P593,STORE_23,11-09-2024,259.96,7,1819.72,Cash,Completed
T110188,C964,P626,STORE_37,01-03-2024,838.82,1,838.82,Credit Card,Cancelled
T110211,C442,P705,STORE_8,29-09-2023,767.45,2,1534.9,Credit Card,Completed
T110213,C544,P55,STORE_37,13-10-2023,507.17,7,3550.19,Debit Card,Cancelled
T110245,C1991,P893,STORE_33,30-07-2024,696.15,1,696.15,Credit Card,Completed
T110250,C877,P880,STORE_11,07-09-2024,241.69,6,1450.14,Paypal,Completed
T110253,C875,P861,STORE_47,25-09-2023,763.22,5,3816.1,Cash,Cancelled
T11026,C1385,P593,STORE_14,29-11-2023,259.96,1,259.96,Cash,Cancelled
T110262,C1073,P634,STORE_13,24-04-2024,290.75,7,2035.25,Debit Card,Completed
T110286,C1504,P446,STORE_44,25-02-2024,748.94,5,3744.7,Paypal,Completed
T110370,C1363,P337,STORE_10,12-08-2024,763.22,6,4579.32,Credit Card,Completed
T11039,C1271,P932,STORE_46,15-09-2024,759.65,9,6836.85,Credit Card,Completed
T110395,C1108,P36,STORE_29,02-07-2024,141.57,10,1415.7,Credit Card,Completed
T110396,C832,P629,STORE_10,05-09-2024,58.86,7,412.02,Paypal,Cancelled
T110427,C566,P569,STORE_32,03-05-2024,673.73,3,2021.19,Paypal,Cancelled
T110436,C1399,P626,STORE_50,26-09-2023,838.82,4,3355.28,Paypal,Cancelled
T110437,C1953,P31,STORE_9,30-09-2023,241.69,10,2416.9,Paypal,Cancelled
T110439,C388,P234,STORE_7,18-05-2024,531.3,1,531.3,Paypal,Cancelled
T110464,C94,P653,STORE_10,01-12-2023,927.1,9,8343.9,Paypal,Cancelled
T110479,C715,P432,STORE_28,12-04-2024,879.28,1,879.28,Paypal,Completed
T110481,C603,P707,STORE_22,13-06-2024,927.1,3,2781.3,Paypal,Completed
T110497,C1273,P944,STORE_47,04-08-2024,429.94,5,2149.7,Paypal,Cancelled
T110533,C330,P679,STORE_17,09-03-2024,98.82,10,988.2,Paypal,Completed
T110540,C1450,P569,STORE_21,07-03-2024,673.73,4,2694.92,Paypal,Cancelled
T11056,C910,P244,STORE_25,15-05-2024,429.94,7,3009.58,Paypal,Completed
T11057,C1081,P50,STORE_44,05-06-2024,797.5,2,1595,Paypal,Cancelled
T110577,C1813,P932,STORE_17,18-12-2023,759.65,9,6836.85,Paypal,Completed
T110593,C875,P266,STORE_2,10-06-2024,880.39,3,2641.17,Paypal,Completed
T110632,C528,P427,STORE_40,04-08-2024,577.38,2,1154.76,Paypal,Cancelled
T11065,C979,P851,STORE_50,27-03-2024,644.04,8,5152.32,Paypal,Completed
T110673,C617,P346,STORE_47,22-05-2024,160.33,8,1282.64,Paypal,Completed
T110685,C540,P179,STORE_35,22-09-2024,697.35,6,4184.1,Paypal,Completed
T110783,C1345,P796,STORE_50,02-05-2024,531.3,8,4250.4,Paypal,Completed
T110825,C1840,P642,STORE_19,21-07-2024,767.45,9,6907.05,Paypal,Cancelled
T110846,C446,P1644,STORE_18,11-10-2023,442.36,8,3538.88,Paypal,Completed
T110855,C1846,P707,STORE_21,06-12-2023,927.1,1,927.1,Paypal,Completed
T110910,C237,P843,STORE_14,09-01-2024,207.78,3,623.34,Paypal,Completed
T110920,C671,P916,STORE_28,04-02-2024,531.3,7,3719.1,Paypal,Cancelled
T110934,C1700,P544,STORE_22,26-07-2024,879.28,2,1758.56,Paypal,Completed
T110962,C1478,P427,STORE_9,28-03-2024,577.38,3,1732.14,Paypal,Completed
T110965,C1429,P702,STORE_8,17-06-2024,763.22,3,2289.66,Paypal,Completed
T110968,C1834,P127,STORE_9,15-03-2024,763.22,5,3816.1,Paypal,Completed
T110972,C792,P54,STORE_1,30-09-2023,879.28,6,5275.68,Paypal,Completed
T111021,C272,P1900,STORE_34,25-07-2024,735.59,4,2942.36,Paypal,Completed
T111043,C706,P113,STORE_23,07-09-2024,879.28,10,8792.8,Paypal,Completed
T111044,C1274,P53,STORE_41,03-11-2023,34.34,2,68.68,Paypal,Cancelled
T11112,C734,P491,STORE_26,30-12-2023,507.17,6,3043.02,Paypal,Completed
T111129,C428,P348,STORE_1,05-01-2024,657.95,7,4605.65,Paypal,Cancelled
T111145,C361,P730,STORE_48,09-05-2024,326.79,7,2287.53,Paypal,Completed
T111211,C1001,P900,STORE_4,02-12-2023,735.59,1,735.59,Paypal,Completed
T111228,C641,P94,STORE_7,22-07-2024,487.24,10,4872.4,Paypal,Completed
T111250,C928,P50,STORE_19,05-12-2023,797.5,7,5582.5,Paypal,Completed
T111252,C1342,P1922,STORE_6,15-01-2024,748.94,1,748.94,Paypal,Completed
T111281,C208,P36,STORE_49,18-07-2024,141.57,1,141.57,Paypal,Cancelled
T111309,C294,P54,STORE_25,10-11-2023,879.28,8,7034.24,Paypal,Completed
T111314,C1763,P129,STORE_10,15-08-2024,927.1,3,2781.3,Paypal,Completed
T111315,C179,P982,STORE_21,02-11-2023,507.17,7,3550.19,Paypal,Completed
T111330,C841,P398,STORE_26,27-12-2023,58.86,4,235.44,Paypal,Cancelled
T111342,C1547,P714,STORE_4,09-04-2024,759.65,1,759.65,Paypal,Cancelled
T111352,C1433,P434,STORE_43,29-04-2024,577.38,1,577.38,Paypal,Completed
T111353,C1143,P922,STORE_34,23-09-2024,997.38,5,4986.9,Paypal,Cancelled
T111364,C525,P619,STORE_12,23-01-2024,58.86,3,176.58,Paypal,Completed
T111455,C641,P639,STORE_27,29-07-2024,429.94,5,2149.7,Paypal,Completed
T111489,C1104,P897,STORE_14,18-02-2024,207.78,1,207.78,Paypal,Completed
T111505,C1524,P965,STORE_6,15-07-2024,326.79,5,1633.95,Paypal,Completed
T111527,C43,P940,STORE_17,17-07-2024,740.88,6,4445.28,Paypal,Completed
T111549,C1038,P74,STORE_17,31-01-2024,207.78,5,1038.9,Paypal,Completed
T111606,C131,P715,STORE_5,09-08-2024,207.78,6,1246.68,Paypal,Completed
T111650,C1515,P981,STORE_27,26-12-2023,141.57,5,707.85,Paypal,Cancelled
T111660,C422,P244,STORE_37,05-02-2024,429.94,5,2149.7,Paypal,Completed
T11168,C1256,P94,STORE_2,30-11-2023,487.24,7,3410.68,Paypal,Completed
T111687,C426,P34,STORE_27,17-09-2024,531.3,5,2656.5,Paypal,Cancelled
T11169,C301,P784,STORE_35,06-04-2024,34.34,5,171.7,Paypal,Completed
T111717,C392,P133,STORE_49,07-05-2024,573.58,4,2294.32,Paypal,Cancelled
T111724,C1287,P180,STORE_1,16-06-2024,452.15,7,3165.05,Paypal,Completed
T111732,C709,P398,STORE_7,24-09-2023,58.86,6,353.16,Paypal,Completed
T111734,C364,P613,STORE_33,19-12-2023,577.38,8,4619.04,Paypal,Completed
T111751,C165,P7130,STORE_19,01-04-2024,657.95,7,4605.65,Paypal,Completed
T111774,C873,P714,STORE_23,06-12-2023,759.65,4,3038.6,Paypal,Cancelled
T11184,C333,P984,STORE_39,05-07-2024,442.36,7,3096.52,Paypal,Completed
T111908,C1297,P769,STORE_4,27-07-2024,429.94,2,859.88,Paypal,Cancelled
T111966,C518,P57,STORE_27,20-09-2024,98.82,9,889.38,Paypal,Completed
T111989,C484,P725,STORE_50,26-10-2023,740.88,9,6667.92,Paypal,Completed
T111994,C818,P953,STORE_40,30-03-2024,34.34,4,137.36,Paypal,Completed
T112005,C1775,P496,STORE_37,13-11-2023,34.34,8,274.72,Paypal,Completed
T112007,C1998,P20,STORE_10,24-01-2024,763.22,9,6868.98,Paypal,Completed
T112033,C544,P346,STORE_49,01-05-2024,160.33,2,320.66,Paypal,Completed
T112041,C1276,P832,STORE_31,15-02-2024,927.1,2,1854.2,Paypal,Cancelled
T112110,C709,P419,STORE_36,19-06-2024,113.77,4,455.08,Paypal,Completed
T112207,C490,P419,STORE_18,14-11-2023,113.77,2,227.54,Paypal,Completed
T11228,C634,P129,STORE_31,17-11-2023,927.1,6,5562.6,Paypal,Completed
T112284,C259,P970,STORE_25,13-10-2023,113.76,7,796.32,Paypal,Completed
T112299,C375,P779,STORE_6,04-12-2023,676.12,9,6085.08,Paypal,Cancelled
T112301,C1746,P769,STORE_24,14-12-2023,429.94,4,1719.76,Paypal,Completed
T112317,C195,P723,STORE_24,09-01-2024,241.69,3,725.07,Paypal,Completed
T11234,C1111,P95,STORE_39,26-02-2024,991.51,6,5949.06,Paypal,Completed
T112352,C227,P629,STORE_39,26-03-2024,58.86,3,176.58,Paypal,Completed
T112440,C421,P283,STORE_44,19-05-2024,308.4,1,308.4,Paypal,Completed
T112475,C900,P619,STORE_50,19-02-2024,58.86,7,412.02,Paypal,Completed
T112482,C586,P407,STORE_19,21-02-2024,767.45,9,6907.05,Paypal,Completed
T112533,C1508,P738,STORE_41,29-10-2023,763.22,3,2289.66,Paypal,Cancelled
T112538,C853,P544,STORE_21,30-04-2024,879.28,4,3517.12,Paypal,Completed
T112566,C184,P513,STORE_34,30-06-2024,507.17,8,4057.36,Paypal,Completed
T112605,C969,P620,STORE_34,14-05-2024,39.49,6,236.94,Paypal,Cancelled
T112619,C1184,P953,STORE_20,10-12-2023,34.34,8,274.72,Paypal,Cancelled
T112625,C1857,P569,STORE_41,25-04-2024,673.73,9,6063.57,Paypal,Completed
T112661,C1257,P681,STORE_11,20-05-2024,927.1,4,3708.4,Paypal,Completed
T112683,C1795,P360,STORE_35,15-06-2024,34.34,7,240.38,Paypal,Completed
T112755,C184,P799,STORE_29,08-11-2023,621.67,3,1865.01,Paypal,Cancelled
T112803,C100,P513,STORE_4,19-03-2024,507.17,2,1014.34,Paypal,Completed
T112820,C431,P180,STORE_36,07-04-2024,452.15,4,1808.6,Paypal,Completed
T112864,C694,P388,STORE_14,22-11-2023,326.79,2,653.58,Paypal,Completed
T112867,C507,P536,STORE_10,19-12-2023,531.3,1,531.3,Paypal,Completed
T11287,C785,P224,STORE_10,31-07-2024,368.44,9,3315.96,Paypal,Cancelled
T112876,C897,P52,STORE_19,21-08-2024,452.15,9,4069.35,Paypal,Completed
T112921,C587,P799,STORE_44,19-03-2024,621.67,5,3108.35,Paypal,Completed
T112933,C1633,P832,STORE_30,16-06-2024,927.1,10,9271,Paypal,Completed
T112950,C1323,P95,STORE_18,20-02-2024,991.51,1,991.51,Paypal,Cancelled
T112951,C1074,P4107,STORE_48,14-12-2023,212.96,2,425.92,Paypal,Completed
T113041,C1257,P94,STORE_32,08-07-2024,487.24,1,487.24,Paypal,Cancelled
T113105,C247,P681,STORE_9,20-12-2023,927.1,1,927.1,Paypal,Completed
T113121,C1048,P893,STORE_41,01-08-2024,696.15,8,5569.2,Paypal,Cancelled
T113127,C1443,P896,STORE_4,14-11-2023,927.1,2,1854.2,Paypal,Completed
T113147,C1363,P564,STORE_9,05-06-2024,577.38,1,577.38,Paypal,Completed
T113151,C316,P905,STORE_33,02-07-2024,58.86,6,353.16,Paypal,Completed
T113222,C228,P890,STORE_1,01-09-2024,312.45,8,2499.6,Paypal,Completed
T113267,C1276,P7130,STORE_3,08-09-2024,657.95,9,5921.55,Paypal,Completed
T113323,C1460,P922,STORE_16,06-05-2024,997.38,5,4986.9,Paypal,Completed
T113369,C316,P126,STORE_40,24-07-2024,759.65,9,6836.85,Paypal,Completed
T113437,C1223,P113,STORE_4,30-09-2023,879.28,3,2637.84,Paypal,Completed
T113483,C464,P349,STORE_26,24-06-2024,927.1,7,6489.7,Paypal,Completed
T113497,C585,P388,STORE_33,07-10-2023,326.79,10,3267.9,Paypal,Completed
T113507,C361,P816,STORE_17,23-03-2024,234.76,3,704.28,Paypal,Completed
T113555,C545,P1419,STORE_27,20-12-2023,793.94,1,793.94,Paypal,Completed
T113574,C757,P1981,STORE_11,09-05-2024,673.73,4,2694.92,Paypal,Completed
T113622,C149,P938,STORE_14,01-06-2024,759.65,1,759.65,Paypal,Completed
T11368,C523,P263,STORE_25,03-08-2024,429.94,10,4299.4,Paypal,Cancelled
T113687,C849,P1977,STORE_40,27-04-2024,529.42,9,4764.78,Paypal,Completed
T113711,C166,P875,STORE_10,13-08-2024,573.58,4,2294.32,Paypal,Completed
T113720,C446,P349,STORE_2,12-05-2024,927.1,4,3708.4,Paypal,Completed
T113730,C493,P388,STORE_35,11-01-2024,326.79,4,1307.16,Paypal,Completed
T113772,C462,P537,STORE_2,31-01-2024,531.3,2,1062.6,Paypal,Completed
T113817,C138,P205,STORE_4,05-08-2024,577.38,7,4041.66,Paypal,Completed
T113824,C640,P707,STORE_23,13-06-2024,927.1,3,2781.3,Paypal,Completed
T113884,C392,P234,STORE_43,22-08-2024,531.3,5,2656.5,Paypal,Completed
T113890,C109,P369,STORE_5,20-12-2023,767.45,10,7674.5,Paypal,Completed
T113906,C517,P4107,STORE_25,17-02-2024,212.96,10,2129.6,Paypal,Completed
T113950,C1956,P905,STORE_48,31-05-2024,58.86,5,294.3,Paypal,Completed
T114044,C705,P940,STORE_17,08-02-2024,740.88,10,7408.8,Paypal,Completed
T114060,C674,P20,STORE_13,19-09-2024,763.22,9,6868.98,Paypal,Cancelled
T114078,C1933,P523,STORE_50,15-01-2024,759.65,5,3798.25,Paypal,Completed
T114141,C1039,P53,STORE_37,20-02-2024,34.34,10,343.4,Paypal,Completed
T11416,C1133,P254,STORE_48,13-10-2023,759.65,10,7596.5,Paypal,Cancelled
T11418,C754,P337,STORE_42,03-02-2024,763.22,9,6868.98,Paypal,Cancelled
T114184,C535,P851,STORE_5,01-11-2023,644.04,4,2576.16,Paypal,Cancelled
T114193,C410,P769,STORE_11,03-11-2023,429.94,2,859.88,Paypal,Completed
T114197,C1615,P425,STORE_15,11-06-2024,113.77,6,682.62,Paypal,Completed
T11424,C1555,P496,STORE_48,05-09-2024,34.34,5,171.7,Paypal,Cancelled
T114259,C950,P603,STORE_24,20-09-2024,11.54,8,92.32,Paypal,Completed
T114319,C624,P369,STORE_42,27-10-2023,767.45,1,767.45,Paypal,Completed
T114322,C944,P932,STORE_6,10-02-2024,759.65,9,6836.85,Paypal,Completed
T114340,C477,P977,STORE_4,11-03-2024,234.76,3,704.28,Paypal,Completed
T114347,C284,P113,STORE_32,07-06-2024,879.28,4,3517.12,Debit Card,Cancelled
T114407,C1798,P24,STORE_6,02-08-2024,945.45,3,2836.35,Debit Card,Completed
T11444,C50,P283,STORE_23,26-06-2024,308.4,8,2467.2,Cash,Cancelled
T114451,C1097,P335,STORE_31,16-04-2024,487.24,9,4385.16,Debit Card,Completed
T114497,C1648,P266,STORE_18,31-10-2023,880.39,4,3521.56,Paypal,Completed
T114614,C189,P14,STORE_34,07-12-2023,487.24,3,1461.72,Credit Card,Completed
T114623,C109,P398,STORE_9,12-02-2024,58.86,7,412.02,Cash,Completed
T114630,C552,P816,STORE_41,27-04-2024,234.76,6,1408.56,Cash,Completed
T114663,C454,P224,STORE_41,03-06-2024,368.44,7,2579.08,Credit Card,Cancelled
T114763,C1482,P922,STORE_8,14-09-2024,997.38,3,2992.14,Debit Card,Cancelled
T114778,C324,P491,STORE_2,03-11-2023,507.17,4,2028.68,Debit Card,Completed
T114914,C1971,P728,STORE_30,21-05-2024,793.94,1,793.94,Paypal,Cancelled
T114917,C521,P845,STORE_21,14-11-2023,927.1,10,9271,Cash,Completed
T114924,C823,P880,STORE_29,01-01-2024,241.69,4,966.76,Paypal,Cancelled
T114935,C366,P335,STORE_49,23-05-2024,487.24,9,4385.16,Credit Card,Completed
T114938,C11,P861,STORE_12,24-05-2024,763.22,5,3816.1,Paypal,Completed
T114944,C1488,P552,STORE_41,22-08-2024,452.15,1,452.15,Credit Card,Completed
T114946,C1397,P940,STORE_1,18-03-2024,740.88,8,5927.04,Paypal,Completed
T114965,C15,P1531,STORE_48,04-07-2024,39.49,3,118.47,Cash,Completed
T115013,C1795,P982,STORE_34,05-09-2024,507.17,7,3550.19,Debit Card,Completed
T115015,C337,P893,STORE_22,20-07-2024,696.15,1,696.15,Paypal,Completed
T115022,C639,P266,STORE_14,25-07-2024,880.39,3,2641.17,Debit Card,Completed
T115033,C1258,P1942,STORE_6,20-01-2024,434.78,2,869.56,Paypal,Completed
T115045,C1901,P1988,STORE_33,07-08-2024,429.33,8,3434.64,Paypal,Completed
T115054,C1865,P39,STORE_25,19-01-2024,212.96,2,425.92,Debit Card,Cancelled
T115084,C1368,P613,STORE_49,21-02-2024,577.38,3,1732.14,Debit Card,Completed
T11512,C1760,P536,STORE_48,14-04-2024,531.3,5,2656.5,Cash,Completed
T115126,C1610,P53,STORE_18,27-04-2024,34.34,10,343.4,Cash,Cancelled
T115130,C1166,P1875,STORE_15,08-10-2023,523.11,1,523.11,Credit Card,Cancelled
T115157,C962,P39,STORE_32,14-08-2024,212.96,7,1490.72,Credit Card,Cancelled
T115232,C1355,P537,STORE_4,23-10-2023,531.3,1,531.3,Debit Card,Completed
T115270,C839,P270,STORE_14,10-11-2023,812.83,2,1625.66,Cash,Completed
T115338,C106,P133,STORE_20,03-06-2024,573.58,4,2294.32,Credit Card,Completed
T115375,C1963,P902,STORE_12,08-01-2024,402.2,10,4022,Credit Card,Cancelled
T115390,C1593,P360,STORE_40,27-01-2024,34.34,4,137.36,Debit Card,Completed
T115419,C1083,P769,STORE_9,14-02-2024,429.94,5,2149.7,Credit Card,Completed
T115426,C1426,P470,STORE_24,17-05-2024,234.76,1,234.76,Paypal,Completed
T115473,C400,P56,STORE_29,20-05-2024,696.15,4,2784.6,Cash,Completed
T115475,C1922,P419,STORE_42,09-06-2024,113.77,8,910.16,Credit Card,Completed
T115502,C1881,P784,STORE_4,22-12-2023,34.34,8,274.72,Cash,Completed
T115541,C1727,P896,STORE_16,30-04-2024,927.1,9,8343.9,Cash,Cancelled
T115544,C1238,P50,STORE_23,08-03-2024,797.5,10,7975,Debit Card,Completed
T115548,C1336,P127,STORE_44,08-12-2023,763.22,5,3816.1,Debit Card,Completed
T11559,C1227,P54,STORE_35,01-06-2024,879.28,9,7913.52,Paypal,Completed
T115605,C488,P94,STORE_40,18-06-2024,487.24,7,3410.68,Debit Card,Completed
T115623,C1210,P805,STORE_5,09-07-2024,207.78,6,1246.68,Debit Card,Completed
T115713,C1414,P398,STORE_6,07-01-2024,58.86,4,235.44,Paypal,Cancelled
T115737,C331,P639,STORE_16,25-02-2024,429.94,7,3009.58,Debit Card,Cancelled
T115757,C110,P2,STORE_47,02-07-2024,207.78,3,623.34,Debit Card,Completed
T115759,C586,P755,STORE_21,14-05-2024,70.81,6,424.86,Debit Card,Completed
T115763,C551,P1531,STORE_3,07-07-2024,39.49,5,197.45,Cash,Completed
T115795,C252,P725,STORE_44,01-02-2024,740.88,3,2222.64,Debit Card,Completed
T115812,C1063,P50,STORE_17,28-05-2024,797.5,8,6380,Paypal,Cancelled
T115817,C1457,P937,STORE_4,27-06-2024,507.17,9,4564.53,Paypal,Cancelled
T115843,C319,P882,STORE_46,12-02-2024,577.38,2,1154.76,Cash,Cancelled
T115856,C1656,P642,STORE_19,08-11-2023,767.45,5,3837.25,Debit Card,Completed
T115904,C1012,P640,STORE_26,05-04-2024,332.64,8,2661.12,Cash,Completed
T115924,C119,P922,STORE_36,30-06-2024,997.38,7,6981.66,Cash,Cancelled
T115935,C744,P224,STORE_31,03-11-2023,368.44,8,2947.52,Debit Card,Completed
T115966,C1600,P34,STORE_22,26-04-2024,531.3,1,531.3,Credit Card,Completed
