Transaction_id,Customer_ID,Age,Gender,Loyalty_Member,Product_Type,product_id,Order_Status,Payment_Method,Total_Price,Unit_Price,Quantity,Purchase_Date,Channel,City,Store_Location
T105468,C1865,77,Male,No,Electronics,P4107,Completed,Credit Card,212.96,212.96,1,07-04-2024,Online,Hansenshire,STORE_6
T105501,C1022,77,Male,No,Electronics,P742,Completed,Credit Card,204.69,204.69,1,10-05-2024,Physical,Reedhaven,STORE_21
T10562,C1588,77,Female,Yes,Home,P861,Completed,Credit Card,917.43,305.81,3,10-05-2024,Physical,North Joshuaview,STORE_28
T105630,C1175,77,Female,No,Beauty,P215,Completed,Credit Card,4396.4,879.28,5,30-06-2024,Physical,West Ashleymouth,STORE_47
T105638,C466,77,Female,No,Clothing,P913,Cancelled,Credit Card,6265.35,696.15,9,21-09-2024,Physical,Lisashire,STORE_16
T105704,C259,60,Female,Yes,Beauty,P250,Completed,Credit Card,3187.8,531.3,6,11-07-2024,Physical,New Juliamouth,STORE_46
T105740,C1100,43,Male,No,Clothing,P723,Cancelled,Credit Card,4503.54,750.59,6,17-01-2024,Physical,Jeremiahport,STORE_41
T105741,C380,43,Male,No,Beauty,P818,Completed,Credit Card,787.15,157.43,5,30-04-2024,Physical,Hammondport,STORE_15
T105757,C1716,74,Male,No,Beauty,P3,Completed,Credit Card,1645.07,235.01,7,02-08-2024,store_type,Lake Shelbymouth,store_id
T105780,C1332,62,Male,No,Clothing,P723,Completed,Credit Card,750.59,750.59,1,25-07-2024,Online,Danielville,STORE_23
T10579,C463,24,Female,No,Home,P34,Completed,Credit Card,8528.7,852.87,10,26-02-2024,Physical,Roachmouth,STORE_20
T105791,C216,24,Female,No,Toys,P639,Cancelled,Credit Card,252.03,84.01,3,29-04-2024,Online,North Savannah,STORE_22
T105796,C1833,24,Male,Yes,Beauty,P138,Completed,Credit Card,2289.66,763.22,3,04-01-2024,Online,Crawfordton,STORE_12
T105797,C52,24,Male,No,Clothing,P54,Completed,Credit Card,7439.22,826.58,9,29-01-2024,Physical,Hectorstad,STORE_7
T105821,C1204,24,Male,No,Toys,P39,Completed,Credit Card,976.73,976.73,1,07-07-2024,Physical,Juliachester,STORE_24
T105822,C792,79,Female,Yes,Electronics,P578,Cancelled,Credit Card,7603.6,950.45,8,10-04-2024,Physical,Jeffreyton,STORE_18
T105902,C1405,47,Male,No,Clothing,P513,Cancelled,Credit Card,7476.66,830.74,9,18-12-2023,Online,North Greg,STORE_2
T105928,C512,47,Male,No,Clothing,P327,Cancelled,Credit Card,8091.45,899.05,9,15-09-2024,Physical,Schneidershire,STORE_20
T105994,C1801,35,Female,Yes,Books,P779,Completed,Credit Card,2028.36,676.12,3,20-09-2024,Online,Philipbury,STORE_2
T106004,C1658,43,Female,No,Electronics,P188,Completed,Credit Card,4746.85,949.37,5,09-02-2024,Online,North Stevenmouth,STORE_23
T10602,C1588,43,Female,Yes,Books,P932,Completed,Credit Card,8931.06,992.34,9,15-02-2024,Online,North Joshuaview,STORE_22
T106023,C754,43,Female,No,Books,P211,Completed,Cash,7590.88,948.86,8,22-03-2024,Online,Port Angela,STORE_22
T106034,C671,43,Female,Yes,Books,P149,Completed,Cash,2416.9,241.69,10,24-03-2024,Physical,Vanessaberg,STORE_27
T10606,C1165,48,Female,No,Toys,P224,Cancelled,Debit Card,1105.32,368.44,3,29-12-2023,Online,Garciaport,STORE_25
T106121,C1143,72,Male,No,Toys,P346,Cancelled,Credit Card,1603.3,160.33,10,13-03-2024,Online,North Scott,STORE_25
T106140,C1582,72,Male,Yes,Books,P965,Completed,Cash,5026.86,558.54,9,08-08-2024,Online,East Danielborough,STORE_32
T106142,C877,32,Male,No,Books,P369,Completed,Credit Card,3570.8,357.08,10,13-08-2024,Physical,Lake Thomas,STORE_28
T106157,C352,53,Male,No,Books,P114,Completed,Cash,5707.68,713.46,8,08-03-2024,Physical,East Francesmouth,STORE_21
T106166,C1670,63,Female,No,Home,P619,Cancelled,Cash,4450.9,890.18,5,19-06-2024,Physical,South Danny,STORE_47
T106183,C703,63,Female,No,Beauty,P738,Completed,Cash,6113.38,873.34,7,28-06-2024,Online,Karenbury,STORE_33
T106210,C1805,40,Female,No,Toys,P864,Cancelled,Debit Card,1230.14,615.07,2,25-05-2024,Online,Lake Bradley,STORE_45
T106272,C1962,40,Female,No,Home,P681,Cancelled,Credit Card,6456.08,807.01,8,18-08-2024,Online,Lake Eric,STORE_43
T106277,C62,23,Female,No,Clothing,P20,Completed,Debit Card,690.16,345.08,2,10-02-2024,Online,Tylerview,STORE_19
T10628,C1386,35,Female,No,Toys,P796,Cancelled,Paypal,351.82,50.26,7,18-10-2023,Physical,Taylortown,STORE_44
T106296,C68,67,Male,No,Beauty,P74,Cancelled,Credit Card,1654.04,827.02,2,11-01-2024,Online,Hornfurt,STORE_34
T106297,C1295,22,Male,Yes,Beauty,P425,Completed,Cash,767.58,127.93,6,23-02-2024,Physical,Coreyborough,STORE_46
T106299,C706,58,Male,Yes,Beauty,P180,Completed,Credit Card,3349.6,669.92,5,27-05-2024,Physical,Lovetown,STORE_20
T10632,C1859,58,Male,No,Books,P114,Completed,Debit Card,7134.6,713.46,10,23-09-2024,Online,West David,STORE_8
T106357,C1006,38,Female,No,Electronics,P851,Completed,Credit Card,3220.2,644.04,5,22-08-2024,Physical,Garciaville,STORE_18
T106361,C14,55,Male,Yes,Beauty,P1875,Cancelled,Debit Card,4707.99,523.11,9,14-08-2024,Physical,Gilesville,STORE_27
T106387,C52,55,Male,No,Books,P970,Cancelled,Paypal,910.08,113.76,8,01-09-2024,Physical,Hectorstad,STORE_3
T106412,C1191,72,Male,Yes,Beauty,P893,Completed,Paypal,1588.72,397.18,4,12-03-2024,Physical,Lake Samantha,STORE_50
T106420,C1836,72,Male,Yes,Home,P644,Completed,Paypal,3966.04,991.51,4,06-04-2024,Physical,West Dawnland,STORE_11
T106431,C199,70,Male,No,Home,P69,Cancelled,Cash,5768.34,961.39,6,12-12-2023,Physical,Ingramfurt,STORE_20
T106454,C892,70,Male,No,Clothing,P465,Completed,Credit Card,69.24,11.54,6,05-02-2024,Physical,South Victoria,STORE_14
T106464,C48,70,Male,No,Electronics,P875,Cancelled,Paypal,2294.32,573.58,4,07-02-2024,Physical,Kramerside,STORE_41
T106467,C273,70,Male,Yes,Electronics,P234,Cancelled,Credit Card,5569.74,618.86,9,23-05-2024,Online,Gainesside,STORE_40
T106486,C298,70,Male,No,Electronics,P742,Cancelled,Cash,1842.21,204.69,9,23-07-2024,Online,West Anthony,STORE_13
T106494,C431,39,Female,Yes,Beauty,P244,Cancelled,Debit Card,4048.45,578.35,7,24-07-2024,Physical,Amandatown,STORE_16
T106511,C1925,61,Male,No,Home,P778,Completed,Paypal,665.28,332.64,2,05-01-2024,Physical,South Joseberg,STORE_11
T106552,C798,47,Male,No,Clothing,P254,Cancelled,Paypal,2369.44,592.36,4,18-10-2023,Physical,Port Mikaylaburgh,STORE_27
T106557,C256,47,Male,No,Books,P31,Completed,Credit Card,184.66,26.38,7,25-05-2024,Physical,Davisshire,STORE_30
T106558,C1952,66,Male,No,Clothing,P465,Cancelled,Paypal,34.62,11.54,3,04-11-2023,Online,Williamsland,STORE_6
T106597,C90,66,Male,No,Books,P725,Completed,Credit Card,990.6,330.2,3,15-02-2024,Physical,East Shannonchester,STORE_20
T106621,C1724,66,Male,No,Home,P536,Cancelled,Debit Card,2772.48,346.56,8,07-04-2024,Physical,Patricktown,STORE_28
T106645,C43,32,Female,Yes,Toys,P805,Cancelled,Paypal,5760.18,960.03,6,14-10-2023,Online,Hansonport,STORE_45
T106661,C582,32,Female,No,Books,P725,Cancelled,Credit Card,1651,330.2,5,26-08-2024,Online,Fletcherberg,STORE_8
T106679,C140,52,Female,Yes,Electronics,P875,Completed,Cash,5162.22,573.58,9,13-06-2024,Online,Martinmouth,STORE_6
T10668,C394,29,Female,No,Clothing,P896,Completed,Credit Card,9271,927.1,10,15-04-2024,Physical,Port Michelle,STORE_11
T106687,C1991,58,Female,No,Electronics,P248,Completed,Paypal,3025.86,504.31,6,27-12-2023,Physical,West Tamara,STORE_29
T106698,C53,58,Female,No,Electronics,P491,Completed,Debit Card,5193.8,519.38,10,15-02-2024,Physical,Nunezside,STORE_29
T106708,C1085,47,Female,No,Home,P644,Completed,Credit Card,8923.59,991.51,9,16-03-2024,Physical,Perezberg,STORE_3
T106786,C387,49,Male,Yes,Books,P126,Completed,Paypal,2963.7,296.37,10,12-03-2024,Online,South Amy,STORE_38
T106812,C289,49,Male,No,Toys,P406,Completed,Credit Card,2886.9,577.38,5,10-08-2024,Physical,South Jameschester,STORE_37
T10688,C664,31,Female,No,Books,P970,Cancelled,Paypal,455.04,113.76,4,28-06-2024,Physical,East Frank,STORE_24
T106892,C1987,55,Male,No,Books,P114,Completed,Credit Card,4280.76,713.46,6,17-07-2024,Online,Hornside,STORE_9
T106929,C203,65,Male,No,Electronics,P642,Completed,Cash,3237.2,809.3,4,10-05-2024,Online,Moniquefort,STORE_34
T106992,C1500,76,Male,No,Clothing,P816,Completed,Credit Card,347.8,347.8,1,31-01-2024,Physical,West Jenniferside,STORE_47
T107034,C1640,44,Male,Yes,Books,P679,Completed,Credit Card,494.1,98.82,5,24-11-2023,Online,North Ashleyton,STORE_43
T107046,C653,20,Male,Yes,Books,P149,Completed,Cash,1450.14,241.69,6,19-10-2023,store_type,New Antonioview,store_id
T107072,C222,20,Male,No,Beauty,P138,Completed,Debit Card,6105.76,763.22,8,22-10-2023,Online,Lake Mary,STORE_34
T107084,C993,76,Female,No,Clothing,P283,Completed,Cash,2775.6,308.4,9,17-04-2024,Online,Bryanhaven,STORE_43
T10713,C1592,29,Female,No,Toys,P629,Completed,Debit Card,808.42,808.42,1,12-10-2023,Online,West Vickie,STORE_2
T107161,C500,29,Female,No,Books,P388,Cancelled,Paypal,3403.71,378.19,9,09-11-2023,Physical,New Stacey,STORE_21
T10717,C737,29,Female,No,Books,P965,Completed,Debit Card,1117.08,558.54,2,26-06-2024,Physical,Taylorport,STORE_29
T10720,C1326,29,Female,No,Books,P127,Cancelled,Debit Card,116.97,116.97,1,21-09-2024,Physical,South Mark,STORE_30
T107208,C163,23,Male,No,Books,P779,Cancelled,Credit Card,676.12,676.12,1,04-06-2024,Online,South Jamestown,STORE_19
T107228,C1457,47,Male,Yes,Books,P982,Completed,Credit Card,3550.19,507.17,7,12-01-2024,Online,New Williamchester,STORE_9
T10724,C1693,54,Male,No,category,product_id,Completed,Credit Card,#VALUE!,price,6,30-09-2023,Physical,Matthewton,STORE_11
T107244,C1241,54,Male,Yes,Books,P916,Completed,Credit Card,1580.16,263.36,6,18-04-2024,Online,Katherinechester,STORE_42
T107248,C746,54,Male,Yes,Books,P613,Completed,Credit Card,1290.88,322.72,4,22-07-2024,Online,Fowlertown,STORE_32
T107296,C1160,72,Male,Yes,Clothing,P890,Completed,Credit Card,2812.05,312.45,9,31-07-2024,Physical,East Richard,STORE_5
T107310,C603,36,Female,No,Electronics,P714,Completed,Credit Card,854.56,854.56,1,11-10-2023,Physical,Priceshire,STORE_44
T107326,C693,36,Female,No,Toys,P719,Cancelled,Credit Card,5965.36,745.67,8,19-09-2024,Physical,North Monique,STORE_18
T107353,C1115,27,Female,No,Toys,P796,Completed,Cash,502.6,50.26,10,11-03-2024,Physical,Henrymouth,STORE_21
T107363,C1122,30,Male,No,Home,P1977,Cancelled,Cash,2647.1,529.42,5,04-03-2024,Physical,Susanside,STORE_18
T107373,C130,30,Male,No,Beauty,P893,Completed,Debit Card,2780.26,397.18,7,13-03-2024,Physical,Janebury,STORE_44
T107405,C1735,20,Female,No,Beauty,P407,Cancelled,Credit Card,3069.8,767.45,4,08-03-2024,Online,Nicholaschester,STORE_45
T107423,C267,20,Female,No,Electronics,P255,Completed,Cash,452.15,452.15,1,13-06-2024,Physical,Bradfort,STORE_36
T107478,C1731,57,Male,No,Toys,P349,Completed,Credit Card,724.03,724.03,1,08-10-2023,Physical,Port Taylor,STORE_27
T107515,C1534,57,Male,No,Books,P679,Completed,Cash,98.82,98.82,1,24-11-2023,Online,Cooperfurt,STORE_38
T107516,C1471,57,Male,No,Home,P52,Completed,Cash,3229.45,461.35,7,05-02-2024,Physical,New Karen,STORE_20
T10757,C347,57,Male,No,Home,P880,Completed,Cash,3734.4,746.88,5,05-08-2024,Physical,North Ryanberg,STORE_15
T107572,C236,72,Male,No,Electronics,P94,Completed,Debit Card,2923.44,487.24,6,26-11-2023,Physical,South Alexanderchester,STORE_29
T107581,C1939,72,Male,No,Home,P205,Completed,Credit Card,7366.24,920.78,8,21-08-2024,Physical,Toddshire,STORE_16
T107586,C955,36,Male,No,Electronics,P94,Completed,Debit Card,4385.16,487.24,9,05-05-2024,Online,Lake Ryan,STORE_42
T10764,C868,73,Male,No,Clothing,P715,Completed,Paypal,2620.04,655.01,4,20-11-2023,Physical,Port Janice,STORE_30
T107641,C773,73,Male,Yes,category,product_id,Cancelled,Credit Card,#VALUE!,price,10,08-06-2024,Physical,Stevenmouth,STORE_29
T107690,C1978,73,Male,No,Toys,P639,Completed,Cash,588.07,84.01,7,12-07-2024,Physical,Johnberg,STORE_5
T107707,C479,52,Female,Yes,Clothing,P938,Completed,Credit Card,148.28,37.07,4,07-12-2023,Physical,New Margaretberg,STORE_10
T107773,C1954,52,Female,No,Toys,P981,Cancelled,Debit Card,566.28,141.57,4,21-03-2024,store_type,Butlermouth,store_id
T107779,C838,52,Female,Yes,Electronics,P832,Cancelled,Cash,407.38,203.69,2,01-05-2024,Physical,Shermanbury,STORE_30
T107784,C1952,52,Female,No,Clothing,P843,Completed,Cash,735.72,122.62,6,12-08-2024,Physical,Williamsland,STORE_10
T107811,C1822,32,Female,Yes,Clothing,P517,Completed,Cash,5436.5,543.65,10,20-03-2024,Physical,Steventown,STORE_14
T107948,C1693,54,Male,No,Home,P880,Cancelled,Cash,5975.04,746.88,8,08-01-2024,Online,Matthewton,STORE_31
T107974,C1867,56,Male,No,Electronics,P832,Completed,Cash,1222.14,203.69,6,18-11-2023,Physical,Kathyside,STORE_27
T107981,C1057,56,Male,Yes,Toys,P28,Completed,Cash,1616.96,202.12,8,31-03-2024,store_type,Port Meredith,store_id
T108052,C296,56,Male,No,Books,P129,Completed,Cash,210.72,210.72,1,29-06-2024,Physical,East Robert,STORE_5
T108086,C195,49,Male,Yes,Books,P784,Completed,Cash,4158.36,693.06,6,30-10-2023,Online,New Kevin,STORE_33
T108100,C1664,56,Male,No,Beauty,P626,Completed,Cash,6710.56,838.82,8,06-03-2024,Physical,North Stephen,STORE_29
T108151,C455,19,Male,No,Books,P388,Cancelled,Cash,2269.14,378.19,6,07-08-2024,Online,Gibsonburgh,STORE_39
T108215,C1056,60,Female,No,Clothing,P913,Completed,Cash,4873.05,696.15,7,18-10-2023,Online,East Troy,STORE_49
T108254,C257,60,Female,No,Beauty,P882,Completed,Cash,1330.48,166.31,8,23-12-2023,Online,Mcphersonton,STORE_19
T108475,C580,34,Male,No,Clothing,P890,Completed,Cash,2187.15,312.45,7,03-11-2023,Online,Michellefurt,STORE_49
T108525,C1830,59,Male,No,Clothing,P816,Completed,Cash,3478,347.8,10,28-11-2023,Online,Sloanmouth,STORE_43
T108527,C149,68,Male,No,Beauty,P882,Completed,Cash,1330.48,166.31,8,19-04-2024,Physical,Aliciaview,STORE_47
T108529,C1101,71,Female,No,Home,P205,Cancelled,Cash,1841.56,920.78,2,24-03-2024,Online,Lake Brandon,STORE_17
T108605,C1992,71,Female,Yes,Toys,P346,Completed,Cash,160.33,160.33,1,01-08-2024,Online,Jenkinsfurt,STORE_43
T108629,C1791,46,Male,No,Toys,P406,Completed,Debit Card,4041.66,577.38,7,31-08-2024,Online,Charlesfort,STORE_40
T10863,C1706,34,Male,No,Books,P970,Completed,Paypal,1023.84,113.76,9,21-06-2024,Physical,Lake Timothyfurt,STORE_5
T108656,C504,34,Male,No,Books,P613,Completed,Debit Card,968.16,322.72,3,24-06-2024,Physical,Lake Deanberg,STORE_24
T108676,C1816,23,Female,No,Clothing,P816,Completed,Debit Card,1043.4,347.8,3,24-10-2023,Physical,North Joyceton,STORE_3
T108680,C1186,24,Male,No,Beauty,P922,Completed,Credit Card,3989.52,997.38,4,08-11-2023,Physical,West Norma,STORE_26
T10870,C1704,24,Male,No,Toys,P864,Cancelled,Credit Card,4305.49,615.07,7,13-06-2024,Physical,West William,STORE_5
T108703,C1559,33,Female,Yes,Electronics,P926,Cancelled,Paypal,2180.64,311.52,7,06-10-2023,Online,East Kimberly,STORE_31
T108715,C321,33,Female,No,Toys,P937,Completed,Debit Card,450.27,150.09,3,28-01-2024,Online,South Elizabethport,STORE_49
T108790,C169,50,Female,No,Clothing,P913,Completed,Cash,1392.3,696.15,2,18-03-2024,Physical,East Cynthia,STORE_16
T108795,C424,50,Female,No,Toys,P937,Cancelled,Cash,900.54,150.09,6,25-05-2024,Physical,Shelleyburgh,STORE_14
T108851,C1033,30,Female,Yes,Books,P935,Completed,Cash,962.73,320.91,3,07-01-2024,Online,Ayersmouth,STORE_43
T108880,C11,40,Male,No,Electronics,P491,Cancelled,Cash,3116.28,519.38,6,07-04-2024,Online,Cobbburgh,STORE_17
T108887,C680,40,Male,No,Toys,P28,Completed,Cash,1212.72,202.12,6,24-08-2024,Physical,East Nancy,STORE_46
T108891,C719,77,Male,Yes,Electronics,P999,Cancelled,Cash,5958.63,662.07,9,26-11-2023,Online,Santoston,STORE_40
T108897,C466,77,Male,No,Electronics,P1922,Cancelled,Cash,6740.46,748.94,9,23-08-2024,Online,Lisashire,STORE_17
T108922,C1503,23,Female,Yes,Toys,P53,Completed,Cash,2393.25,797.75,3,30-08-2024,Physical,Tammyshire,STORE_11
T108933,C1796,53,Female,Yes,Toys,P978,Completed,Cash,3537,884.25,4,13-06-2024,Physical,Emilyland,STORE_4
T108968,C1891,51,Male,No,Clothing,P513,Completed,Cash,5815.18,830.74,7,07-01-2024,Physical,North Jennifer,STORE_27
T109013,C591,51,Male,No,Books,P977,Completed,Cash,1408.56,234.76,6,20-06-2024,Physical,North Brian,STORE_10
T109032,C30,30,Male,No,Beauty,P220,Completed,Cash,4624.98,770.83,6,09-12-2023,Physical,Kellyberg,STORE_44
T109048,C968,30,Male,No,Beauty,P138,Cancelled,Cash,5342.54,763.22,7,07-09-2024,Physical,East Walterville,STORE_11
T109098,C698,48,Male,No,Beauty,P74,Cancelled,Cash,4962.12,827.02,6,17-03-2024,Online,Huangfort,STORE_49
T109123,C930,48,Male,No,Electronics,P832,Cancelled,Cash,1222.14,203.69,6,29-05-2024,Physical,West Lukefurt,STORE_18
T109138,C1887,48,Male,Yes,Home,P730,Cancelled,Cash,3267.9,326.79,10,08-06-2024,Physical,Matthewview,STORE_50
T109250,C652,48,Male,No,Books,P179,Cancelled,Paypal,4184.1,697.35,6,25-06-2024,Physical,South Timothyberg,STORE_18
T109267,C68,52,Male,Yes,Toys,P864,Completed,Paypal,1845.21,615.07,3,11-05-2024,Online,Hornfurt,STORE_8
T109293,C299,52,Male,No,Clothing,P545,Cancelled,Credit Card,5401.8,540.18,10,31-05-2024,Physical,Josephfurt,STORE_3
T109298,C701,52,Male,Yes,Toys,P934,Completed,Cash,4652.95,930.59,5,05-09-2024,Online,West Karen,STORE_49
T109300,C1210,23,Male,No,Books,P613,Completed,Credit Card,645.44,322.72,2,09-05-2024,Online,Port Vincent,STORE_13
T109316,C138,23,Male,No,Toys,P6,Cancelled,Credit Card,4752.66,792.11,6,21-05-2024,Online,Calebhaven,STORE_12
T109319,C1570,20,Male,No,Beauty,P138,Completed,Paypal,7632.2,763.22,10,19-11-2023,Physical,North Ronaldfort,STORE_20
T109342,C1556,60,Male,No,Clothing,P327,Completed,Credit Card,6293.35,899.05,7,21-11-2023,Physical,Lake Austinhaven,STORE_24
T109379,C1595,28,Male,No,Books,P149,Completed,Paypal,1933.52,241.69,8,09-12-2023,Physical,Briannaton,STORE_3
T109406,C1509,28,Male,No,Beauty,P620,Cancelled,Debit Card,2046.38,292.34,7,23-03-2024,Online,North Christine,STORE_17
T109431,C1852,34,Female,No,Electronics,P4107,Cancelled,Cash,2129.6,212.96,10,14-06-2024,Online,Port Angela,STORE_38
T109441,C1683,25,Male,Yes,Toys,P940,Completed,Debit Card,1134.64,141.83,8,11-10-2023,Physical,West Grace,STORE_3
T109483,C95,80,Male,No,Clothing,P755,Cancelled,Paypal,637.29,70.81,9,07-12-2023,Physical,North Margaret,STORE_15
T109485,C911,80,Male,No,Books,P705,Completed,Paypal,2850.03,950.01,3,02-01-2024,Physical,Catherineport,STORE_50
T109494,C1072,80,Male,No,Electronics,P714,Cancelled,Paypal,1709.12,854.56,2,20-09-2024,Online,East Colleenport,STORE_2
T109536,C1397,29,Female,No,Toys,P346,Cancelled,Paypal,1282.64,160.33,8,16-05-2024,Physical,New Williamville,STORE_46
T109549,C1971,65,Female,No,Toys,P366,Completed,Debit Card,2635.17,878.39,3,04-03-2024,Online,West James,STORE_40
T109554,C154,25,Male,No,Electronics,P832,Completed,Credit Card,1018.45,203.69,5,21-06-2024,Physical,Valdezburgh,STORE_24
T109561,C1257,61,Male,No,Beauty,P738,Completed,Cash,7860.06,873.34,9,10-04-2024,Physical,Port Lauramouth,STORE_44
T109595,C485,61,Male,Yes,Clothing,P545,Completed,Cash,3781.26,540.18,7,19-06-2024,Online,North Zachary,STORE_39
T10963,C1835,61,Male,No,Toys,P28,Completed,Debit Card,202.12,202.12,1,01-08-2024,Online,Anthonymouth,STORE_40
T10964,C666,34,Male,No,Books,P640,Completed,Credit Card,9970.9,997.09,10,13-01-2024,Online,South Jill,STORE_49
T109693,C1072,34,Male,No,Beauty,P215,Completed,Paypal,2637.84,879.28,3,04-07-2024,Online,East Colleenport,STORE_22
T10976,C535,34,Male,No,Clothing,P46,Cancelled,Cash,206.04,34.34,6,10-07-2024,Physical,Stuartstad,STORE_20
T109778,C963,41,Male,No,Beauty,P398,Cancelled,Paypal,3753.61,536.23,7,02-12-2023,Online,Sweeneyfurt,STORE_12
T109789,C1684,41,Male,No,Books,P514,Completed,Credit Card,322.02,53.67,6,30-12-2023,Online,Katherinemouth,STORE_43
T109843,C4,49,Male,Yes,Electronics,P113,Completed,Debit Card,3210.1,321.01,10,07-07-2024,Physical,Raystad,STORE_24
T109896,C267,49,Male,Yes,Electronics,P578,Completed,Cash,7603.6,950.45,8,22-08-2024,Physical,Bradfort,STORE_44
T109928,C280,53,Male,No,Books,P369,Cancelled,Paypal,2499.56,357.08,7,21-11-2023,Physical,Walkerton,STORE_50
T109929,C1272,36,Female,No,Beauty,P523,Completed,Paypal,3640.04,910.01,4,12-10-2023,Physical,North Karitown,STORE_29
T109940,C181,36,Female,No,Clothing,P897,Cancelled,Debit Card,8564.4,856.44,10,21-10-2023,Online,Emilyton,STORE_45
T10995,C895,36,Female,No,Toys,P28,Cancelled,Debit Card,1010.6,202.12,5,11-01-2024,Online,South Julie,STORE_12
T109978,C786,36,Female,No,Books,P129,Cancelled,Debit Card,1685.76,210.72,8,05-08-2024,Physical,East Davidville,STORE_7
T109980,C646,67,Male,No,Beauty,P1875,Cancelled,Debit Card,3138.66,523.11,6,04-11-2023,store_type,East Lauren,store_id
T110056,C1347,72,Female,Yes,Books,P432,Completed,Credit Card,2484.9,248.49,10,16-04-2024,Online,East Chris,STORE_1
T11009,C272,72,Female,No,Toys,P719,Cancelled,Cash,1491.34,745.67,2,16-07-2024,Physical,East Meghanport,STORE_46
T110100,C1101,20,Male,No,Toys,P406,Completed,Cash,2309.52,577.38,4,13-10-2023,Online,Lake Brandon,STORE_31
T110117,C1905,20,Male,No,Toys,P14,Completed,Paypal,2462.45,492.49,5,28-11-2023,Online,Ronaldfurt,STORE_9
T110162,C406,20,Male,No,Clothing,P715,Completed,Debit Card,1965.03,655.01,3,28-01-2024,Online,Amytown,STORE_17
T110173,C1099,53,Female,No,Home,P730,Completed,Credit Card,2287.53,326.79,7,01-10-2023,Online,North Williambury,STORE_33
