Transaction_id,Customer_ID,Product_id,Store_Location,Purchase_Date,Product_Type,Unit_Price,Quantity,Total_Price,Payment_Method,Channel,Order_Status,Loyalty_Member,Age,Gender,City
T105225,C1496,P81,STORE_48,2023-11-24,Home,326.79,2,653.58,Paypal,Physical,Completed,TRUE,60,Male,Harryville
T105294,C1882,P1981,STORE_48,2024-02-25,Home,673.73,7,4716.11,Cash,Physical,Cancelled,FALSE,60,Male,North Kathryn
T105409,C401,P346,STORE_31,2024-09-14,Toys,160.33,10,1603.3,Paypal,Physical,Cancelled,TRUE,60,Male,South Wayne
T10542,C961,P864,STORE_50,2024-06-04,Toys,615.07,2,1230.14,Credit Card,Physical,Completed,TRUE,19,Female,South Melissa
T105420,C161,P603,STORE_45,2024-08-18,Clothing,11.54,8,92.32,Credit Card,Online,Completed,TRUE,19,Female,Hansenburgh
T105447,C1250,P845,STORE_34,2023-11-12,Beauty,927.1,2,1854.2,Credit Card,Online,Completed,TRUE,61,Male,Port Thomas
T105457,C1412,P978,STORE_28,2023-10-13,Electronics,879.28,7,6154.96,Credit Card,Physical,Completed,TRUE,32,Male,East Brenda
T105463,C1686,P523,STORE_26,2023-12-14,Beauty,759.65,8,6077.2,Credit Card,Physical,Cancelled,TRUE,77,Male,West Carlview
T105468,C1865,P4107,STORE_6,2024-04-07,Electronics,212.96,1,212.96,Credit Card,Physical,Completed,TRUE,77,Male,Hansenshire
T105501,C1022,P742,STORE_21,2024-05-10,Electronics,696.15,1,696.15,Credit Card,Physical,Completed,TRUE,77,Male,Reedhaven
T10562,C1588,P861,STORE_28,2024-05-10,Home,763.22,3,2289.66,Credit Card,Physical,Completed,FALSE,77,Male,North Joshuaview
T105630,C1175,P215,STORE_47,2024-06-30,Beauty,879.28,5,4396.4,Credit Card,Physical,Completed,TRUE,77,Male,West Ashleymouth
T105638,C466,P913,STORE_16,2024-09-21,Clothing,696.15,9,6265.35,Credit Card,Physical,Cancelled,TRUE,77,Female,Lisashire
T105704,C259,P250,STORE_46,2024-07-11,Beauty,531.3,6,3187.8,Credit Card,Physical,Completed,TRUE,50,Female,New Juliamouth
T105740,C1100,P723,STORE_41,2024-01-17,Clothing,241.69,6,1450.14,Credit Card,Physical,Cancelled,TRUE,43,Male,Jeremiahport
T105741,C380,P818,STORE_15,2024-04-30,Beauty,740.88,5,3704.4,Credit Card,Physical,Completed,FALSE,43,Male,Hammondport
T105757,C1716,P3,STORE_48,2024-08-02,Beauty,529.42,7,3705.94,Credit Card,Physical,Completed,TRUE,74,Male,Lake Shelbymouth
T105780,C1332,P723,STORE_23,2024-07-25,Clothing,241.69,1,241.69,Credit Card,Online,Completed,FALSE,62,Male,Danielville
T10579,C463,P34,STORE_20,2024-02-26,Home,531.3,10,5313,Credit Card,Physical,Completed,TRUE,24,Female,Roachmouth
T105791,C216,P639,STORE_22,2024-04-29,Clothing,429.94,3,1289.82,Credit Card,Physical,Cancelled,TRUE,26,Male,North Savannah
T105796,C1833,P138,STORE_12,2024-01-04,Beauty,763.22,3,2289.66,Credit Card,Online,Completed,FALSE,24,Male,Crawfordton
T105797,C52,P54,STORE_7,2024-01-29,Clothing,879.28,9,7913.52,Credit Card,Physical,Completed,TRUE,24,Male,Hectorstad
T105821,C1204,P39,STORE_24,2024-07-07,Books,212.96,1,212.96,Credit Card,Physical,Completed,FALSE,24,Male,Juliachester
T105822,C792,P578,STORE_18,2024-04-10,Electronics,326.79,8,2614.32,Credit Card,Physical,Cancelled,FALSE,79,Male,Jeffreyton
T105902,C1405,P513,STORE_2,2023-12-18,Clothing,507.17,9,4564.53,Credit Card,Physical,Cancelled,FALSE,47,Female,North Greg
T105928,C512,P327,STORE_20,2024-09-15,Clothing,207.78,9,1870.02,Credit Card,Physical,Cancelled,FALSE,47,Male,Schneidershire
T105994,C1801,P779,STORE_2,2024-09-20,Books,676.12,3,2028.36,Credit Card,Physical,Completed,TRUE,35,Female,Philipbury
T106004,C1658,P188,STORE_23,2024-02-09,Electronics,949.37,5,4746.85,Credit Card,Online,Completed,TRUE,43,Female,North Stevenmouth
T10602,C1588,P932,STORE_22,2024-02-15,Books,759.65,9,6836.85,Credit Card,Physical,Completed,FALSE,77,Male,North Joshuaview
T106023,C754,P211,STORE_22,2024-03-22,Books,948.86,8,7590.88,Cash,Physical,Completed,TRUE,33,Male,Port Angela
T106034,C671,P149,STORE_27,2024-03-24,Books,241.69,10,2416.9,Cash,Physical,Completed,TRUE,43,Male,Vanessaberg
T10606,C1165,P224,STORE_25,2023-12-29,Clothing,368.44,3,1105.32,Debit Card,Online,Cancelled,TRUE,48,Female,Garciaport
T106121,C1143,P346,STORE_25,2024-03-13,Toys,160.33,10,1603.3,Credit Card,Online,Cancelled,TRUE,72,Male,North Scott
T106140,C1582,P965,STORE_32,2024-08-08,Books,326.79,9,2941.11,Cash,Online,Completed,FALSE,72,Male,East Danielborough
T106142,C877,P369,STORE_28,2024-08-13,Books,767.45,10,7674.5,Credit Card,Physical,Completed,TRUE,32,Male,Lake Thomas
T106157,C352,P114,STORE_21,2024-03-08,Books,70.81,8,566.48,Cash,Physical,Completed,FALSE,53,Male,East Francesmouth
T106166,C1670,P619,STORE_47,2024-06-19,Home,58.86,5,294.3,Cash,Physical,Cancelled,TRUE,63,Female,South Danny
T106183,C703,P738,STORE_33,2024-06-28,Beauty,763.22,7,5342.54,Cash,Online,Completed,TRUE,63,Male,Karenbury
T106210,C1805,P864,STORE_45,2024-05-25,Toys,615.07,2,1230.14,Debit Card,Online,Cancelled,TRUE,40,Female,Lake Bradley
T106272,C1962,P681,STORE_43,2024-08-18,Home,927.1,8,7416.8,Credit Card,Online,Cancelled,TRUE,33,Male,Lake Eric
T106277,C62,P20,STORE_19,2024-02-10,Beauty,763.22,2,1526.44,Debit Card,Physical,Completed,TRUE,69,Female,Tylerview
T10628,C1386,P796,STORE_44,2023-10-18,Electronics,531.3,7,3719.1,Paypal,Physical,Cancelled,FALSE,35,Female,Taylortown
T106296,C68,P74,STORE_34,2024-01-11,Beauty,207.78,2,415.56,Credit Card,Online,Cancelled,TRUE,47,Female,Hornfurt
T106297,C1295,P425,STORE_46,2024-02-23,Beauty,113.77,6,682.62,Cash,Physical,Completed,FALSE,22,Male,Coreyborough
T106299,C706,P180,STORE_20,2024-05-27,Beauty,452.15,5,2260.75,Credit Card,Physical,Completed,FALSE,68,Male,Lovetown
T10632,C1859,P114,STORE_8,2024-09-23,Books,70.81,10,708.1,Debit Card,Online,Completed,TRUE,58,Male,West David
T106357,C1006,P851,STORE_18,2024-08-22,Electronics,644.04,5,3220.2,Credit Card,Physical,Completed,FALSE,64,Female,Garciaville
T106361,C14,P1875,STORE_27,2024-08-14,Beauty,523.11,9,4707.99,Debit Card,Physical,Cancelled,TRUE,76,Female,Gilesville
T106387,C52,P970,STORE_3,2024-09-01,Books,113.76,8,910.08,Paypal,Physical,Cancelled,TRUE,24,Male,Hectorstad
T106412,C1191,P893,STORE_50,2024-03-12,Beauty,696.15,4,2784.6,Paypal,Physical,Completed,TRUE,72,Female,Lake Samantha
T106420,C1836,P644,STORE_11,2024-04-06,Home,34.34,4,137.36,Paypal,Physical,Completed,TRUE,20,Male,West Dawnland
T106431,C199,P69,STORE_20,2023-12-12,Home,961.39,6,5768.34,Cash,Physical,Cancelled,TRUE,52,Male,Ingramfurt
T106454,C892,P465,STORE_14,2024-02-05,Home,577.38,6,3464.28,Credit Card,Physical,Completed,TRUE,70,Male,South Victoria
T106464,C48,P875,STORE_41,2024-02-07,Electronics,573.58,4,2294.32,Paypal,Physical,Cancelled,FALSE,70,Male,Kramerside
T106467,C273,P234,STORE_40,2024-05-23,Electronics,531.3,9,4781.7,Paypal,Online,Cancelled,TRUE,70,Male,Gainesside
T106486,C298,P742,STORE_13,2024-07-23,Electronics,696.15,9,6265.35,Paypal,Online,Cancelled,TRUE,70,Female,West Anthony
T106494,C431,P244,STORE_16,2024-07-24,Beauty,429.94,7,3009.58,Paypal,Physical,Cancelled,TRUE,39,Female,Amandatown
T106511,C1925,P778,STORE_11,2024-01-05,Home,332.64,2,665.28,Paypal,Physical,Completed,FALSE,30,Female,South Joseberg
T106552,C798,P254,STORE_27,2023-10-18,Clothing,759.65,4,3038.6,Paypal,Physical,Cancelled,TRUE,47,Male,Port Mikaylaburgh
T106557,C256,P31,STORE_30,2024-05-25,Books,241.69,7,1691.83,Paypal,Physical,Completed,TRUE,52,Female,Davisshire
T106558,C1952,P465,STORE_6,2023-11-04,Home,577.38,3,1732.14,Paypal,Physical,Cancelled,FALSE,66,Male,Williamsland
T106597,C90,P725,STORE_20,2024-02-15,Books,740.88,3,2222.64,Paypal,Physical,Completed,TRUE,66,Male,East Shannonchester
T106621,C1724,P536,STORE_28,2024-04-07,Home,531.3,8,4250.4,Paypal,Physical,Cancelled,TRUE,66,Male,Patricktown
T106645,C43,P805,STORE_45,2023-10-14,Toys,207.78,6,1246.68,Paypal,Online,Cancelled,TRUE,80,Male,Hansonport
T106661,C582,P725,STORE_8,2024-08-26,Books,740.88,5,3704.4,Paypal,Online,Cancelled,FALSE,32,Male,Fletcherberg
T106679,C140,P875,STORE_6,2024-06-13,Electronics,573.58,9,5162.22,Paypal,Physical,Completed,FALSE,52,Male,Martinmouth
T10668,C394,P896,STORE_11,2024-04-15,Clothing,927.1,10,9271,Paypal,Physical,Completed,TRUE,29,Female,Port Michelle
T106687,C1991,P248,STORE_29,2023-12-27,Electronics,429.94,6,2579.64,Paypal,Physical,Completed,TRUE,58,Male,West Tamara
T106698,C53,P491,STORE_47,2024-02-15,Electronics,507.17,10,5071.7,Paypal,Physical,Completed,TRUE,58,Female,Nunezside
T106708,C1085,P644,STORE_33,2024-03-16,Home,34.34,9,309.06,Paypal,Online,Completed,FALSE,47,Female,Perezberg
T106786,C387,P126,STORE_45,2024-03-12,Books,759.65,10,7596.5,Paypal,Online,Completed,TRUE,49,Male,South Amy
T106812,C289,P406,STORE_43,2024-08-10,Toys,577.38,5,2886.9,Paypal,Online,Completed,TRUE,23,Male,South Jameschester
T10688,C664,P970,STORE_19,2024-06-28,Books,113.76,4,455.04,Paypal,Physical,Cancelled,TRUE,31,Male,East Frank
T106892,C1987,P114,STORE_44,2024-07-17,Books,70.81,6,424.86,Paypal,Physical,Completed,TRUE,55,Male,Hornside
T106929,C203,P642,STORE_34,2024-05-10,Electronics,767.45,4,3069.8,Paypal,Online,Completed,TRUE,19,Male,Moniquefort
T106992,C1500,P816,STORE_47,2024-01-31,Clothing,234.76,1,234.76,Paypal,Physical,Completed,FALSE,36,Female,West Jenniferside
T107034,C1640,P679,STORE_43,2023-11-24,Books,98.82,5,494.1,Paypal,Online,Completed,TRUE,20,Male,North Ashleyton
T107046,C653,P149,STORE_48,2023-10-19,Books,241.69,6,1450.14,Paypal,Physical,Completed,TRUE,18,Female,New Antonioview
T107072,C222,P138,STORE_34,2023-10-22,Beauty,763.22,8,6105.76,Paypal,Online,Completed,TRUE,20,Male,Lake Mary
T107084,C993,P283,STORE_43,2024-04-17,Clothing,308.4,9,2775.6,Paypal,Online,Completed,TRUE,76,Male,Bryanhaven
T10713,C1592,P629,STORE_2,2023-10-12,Toys,58.86,1,58.86,Paypal,Physical,Completed,TRUE,29,Male,West Vickie
T107161,C500,P388,STORE_21,2023-11-09,Books,326.79,9,2941.11,Paypal,Physical,Cancelled,TRUE,29,Female,New Stacey
T10717,C737,P965,STORE_29,2024-06-26,Books,326.79,2,653.58,Debit Card,Physical,Completed,FALSE,22,Male,Taylorport
T10720,C1326,P127,STORE_30,2024-09-21,Books,763.22,1,763.22,Debit Card,Physical,Cancelled,FALSE,29,Male,South Mark
T107208,C163,P779,STORE_19,2024-06-04,Books,676.12,1,676.12,Credit Card,Physical,Cancelled,TRUE,23,Male,South Jamestown
T107228,C1457,P982,STORE_9,2024-01-12,Books,507.17,7,3550.19,Credit Card,Online,Completed,TRUE,47,Male,New Williamchester
T10724,C1693,P738,STORE_11,2023-09-30,Beauty,763.22,6,4579.32,Credit Card,Physical,Completed,FALSE,54,Male,Matthewton
T107244,C1241,P916,STORE_42,2024-04-18,Clothing,531.3,6,3187.8,Credit Card,Online,Completed,TRUE,54,Male,Katherinechester
T107248,C746,P613,STORE_32,2024-07-22,Beauty,577.38,4,2309.52,Credit Card,Online,Completed,FALSE,61,Male,Fowlertown
T107296,C1160,P890,STORE_47,2024-07-31,Clothing,312.45,9,2812.05,Credit Card,Physical,Completed,TRUE,72,Male,East Richard
T107310,C603,P714,STORE_33,2023-10-11,Home,759.65,1,759.65,Credit Card,Online,Completed,FALSE,36,Female,Priceshire
T107326,C693,P719,STORE_45,2024-09-19,Toys,487.24,8,3897.92,Credit Card,Online,Cancelled,TRUE,36,Male,North Monique
T107353,C1115,P796,STORE_43,2024-03-11,Electronics,531.3,10,5313,Cash,Online,Completed,TRUE,27,Female,Henrymouth
T107363,C1122,P1977,STORE_19,2024-03-04,Beauty,529.42,5,2647.1,Cash,Physical,Cancelled,TRUE,30,Male,Susanside
T107373,C130,P893,STORE_44,2024-03-13,Beauty,696.15,7,4873.05,Debit Card,Physical,Completed,TRUE,49,Male,Janebury
T107405,C1735,P407,STORE_34,2024-03-08,Beauty,767.45,4,3069.8,Credit Card,Online,Cancelled,TRUE,20,Female,Nicholaschester
T107423,C267,P255,STORE_36,2024-06-13,Electronics,452.15,1,452.15,Cash,Physical,Completed,TRUE,20,Female,Bradfort
T107478,C1731,P349,STORE_27,2023-10-08,Toys,927.1,1,927.1,Credit Card,Physical,Completed,TRUE,57,Male,Port Taylor
T107515,C1534,P679,STORE_38,2023-11-24,Books,98.82,1,98.82,Cash,Physical,Completed,TRUE,57,Male,Cooperfurt
T107516,C1471,P52,STORE_20,2024-02-05,Toys,452.15,7,3165.05,Cash,Physical,Completed,TRUE,57,Male,New Karen
T10757,C347,P880,STORE_15,2024-08-05,Home,241.69,5,1208.45,Cash,Physical,Completed,TRUE,57,Male,North Ryanberg
T107572,C236,P94,STORE_29,2023-11-26,Electronics,487.24,6,2923.44,Debit Card,Physical,Completed,TRUE,77,Female,South Alexanderchester
T107581,C1939,P205,STORE_16,2024-08-21,Home,577.38,8,4619.04,Credit Card,Physical,Completed,TRUE,72,Male,Toddshire
T107586,C955,P94,STORE_42,2024-05-05,Electronics,487.24,9,4385.16,Debit Card,Online,Completed,FALSE,36,Male,Lake Ryan
T10764,C868,P715,STORE_30,2023-11-20,Clothing,207.78,4,831.12,Paypal,Physical,Completed,FALSE,45,Male,Port Janice
T107641,C773,P554,STORE_29,2024-06-08,Electronics,740.88,10,7408.8,Credit Card,Physical,Cancelled,FALSE,73,Male,Stevenmouth
T107690,C1978,P639,STORE_5,2024-07-12,Clothing,429.94,7,3009.58,Cash,Physical,Completed,TRUE,73,Male,Johnberg
T107707,C479,P938,STORE_10,2023-12-07,Clothing,759.65,4,3038.6,Credit Card,Physical,Completed,TRUE,52,Female,New Margaretberg
T107773,C1954,P981,STORE_48,2024-03-21,Toys,141.57,4,566.28,Debit Card,Physical,Cancelled,TRUE,52,Female,Butlermouth
T107779,C838,P832,STORE_30,2024-05-01,Electronics,927.1,2,1854.2,Cash,Physical,Cancelled,TRUE,52,Female,Shermanbury
T107784,C1952,P843,STORE_10,2024-08-12,Clothing,207.78,6,1246.68,Cash,Physical,Completed,FALSE,66,Male,Williamsland
T107811,C1822,P517,STORE_14,2024-03-20,Clothing,452.15,10,4521.5,Cash,Physical,Completed,TRUE,32,Male,Steventown
T107948,C1693,P880,STORE_31,2024-01-08,Home,241.69,8,1933.52,Cash,Physical,Cancelled,FALSE,54,Male,Matthewton
T107974,C1867,P832,STORE_27,2023-11-18,Electronics,927.1,6,5562.6,Cash,Physical,Completed,TRUE,56,Male,Kathyside
T107981,C1057,P28,STORE_48,2024-03-31,Toys,202.12,8,1616.96,Cash,Physical,Completed,TRUE,56,Male,Port Meredith
T108052,C296,P129,STORE_5,2024-06-29,Books,927.1,1,927.1,Cash,Physical,Completed,TRUE,56,Male,East Robert
T108086,C195,P784,STORE_47,2023-10-30,Books,34.34,6,206.04,Cash,Physical,Completed,TRUE,25,Male,New Kevin
T108100,C1664,P626,STORE_33,2024-03-06,Beauty,838.82,8,6710.56,Cash,Online,Completed,TRUE,56,Male,North Stephen
T108151,C455,P388,STORE_45,2024-08-07,Books,326.79,6,1960.74,Cash,Online,Cancelled,TRUE,19,Male,Gibsonburgh
T108215,C1056,P913,STORE_43,2023-10-18,Clothing,696.15,7,4873.05,Cash,Online,Completed,FALSE,60,Male,East Troy
T108254,C257,P882,STORE_19,2023-12-23,Clothing,577.38,8,4619.04,Cash,Physical,Completed,TRUE,69,Female,Mcphersonton
T108475,C580,P890,STORE_44,2023-11-03,Clothing,312.45,7,2187.15,Cash,Physical,Completed,TRUE,72,Female,Michellefurt
T108525,C1830,P816,STORE_34,2023-11-28,Clothing,234.76,10,2347.6,Cash,Online,Completed,TRUE,59,Male,Sloanmouth
T108527,C149,P882,STORE_47,2024-04-19,Clothing,577.38,8,4619.04,Cash,Physical,Completed,TRUE,68,Male,Aliciaview
T108529,C1101,P205,STORE_17,2024-03-24,Home,577.38,2,1154.76,Cash,Online,Cancelled,TRUE,71,Male,Lake Brandon
T108605,C1992,P346,STORE_43,2024-08-01,Toys,160.33,1,160.33,Cash,Online,Completed,TRUE,71,Male,Jenkinsfurt
T108629,C1791,P406,STORE_40,2024-08-31,Toys,577.38,7,4041.66,Debit Card,Online,Completed,TRUE,46,Male,Charlesfort
T10863,C1706,P970,STORE_5,2024-06-21,Books,113.76,9,1023.84,Paypal,Physical,Completed,FALSE,34,Male,Lake Timothyfurt
T108656,C504,P613,STORE_24,2024-06-24,Beauty,577.38,3,1732.14,Debit Card,Physical,Completed,FALSE,34,Male,Lake Deanberg
T108676,C1816,P816,STORE_3,2023-10-24,Clothing,234.76,3,704.28,Debit Card,Physical,Completed,TRUE,23,Male,North Joyceton
T108680,C1186,P922,STORE_26,2023-11-08,Beauty,997.38,4,3989.52,Credit Card,Physical,Completed,TRUE,40,Female,West Norma
T10870,C1704,P864,STORE_5,2024-06-13,Toys,615.07,7,4305.49,Credit Card,Physical,Cancelled,FALSE,24,Male,West William
T108703,C1559,P926,STORE_31,2023-10-06,Electronics,311.52,7,2180.64,Paypal,Physical,Cancelled,TRUE,33,Female,East Kimberly
T108715,C321,P937,STORE_49,2024-01-28,Toys,507.17,3,1521.51,Debit Card,Online,Completed,FALSE,33,Female,South Elizabethport
T108790,C169,P913,STORE_16,2024-03-18,Clothing,696.15,2,1392.3,Cash,Physical,Completed,TRUE,50,Female,East Cynthia
T108795,C424,P937,STORE_14,2024-05-25,Toys,507.17,6,3043.02,Cash,Physical,Cancelled,TRUE,50,Female,Shelleyburgh
T108851,C1033,P935,STORE_43,2024-01-07,Books,135.89,3,407.67,Cash,Online,Completed,FALSE,30,Female,Ayersmouth
T108880,C11,P491,STORE_17,2024-04-07,Electronics,507.17,6,3043.02,Cash,Online,Cancelled,TRUE,40,Female,Cobbburgh
T108887,C680,P28,STORE_46,2024-08-24,Toys,202.12,6,1212.72,Cash,Physical,Completed,TRUE,40,Male,East Nancy
T108891,C719,P999,STORE_40,2023-11-26,Electronics,759.65,9,6836.85,Cash,Online,Cancelled,FALSE,77,Male,Santoston
T108897,C466,P1922,STORE_47,2024-08-23,Home,748.94,9,6740.46,Cash,Physical,Cancelled,TRUE,77,Female,Lisashire
T108922,C1503,P53,STORE_33,2024-08-30,Clothing,34.34,3,103.02,Cash,Online,Completed,FALSE,23,Female,Tammyshire
T108933,C1796,P978,STORE_45,2024-06-13,Electronics,879.28,4,3517.12,Cash,Online,Completed,TRUE,53,Female,Emilyland
T108968,C1891,P513,STORE_43,2024-01-07,Clothing,507.17,7,3550.19,Cash,Online,Completed,FALSE,51,Male,North Jennifer
T109013,C591,P977,STORE_19,2024-06-20,Books,234.76,6,1408.56,Cash,Physical,Completed,FALSE,51,Female,North Brian
T109032,C30,P220,STORE_44,2023-12-09,Clothing,770.83,6,4624.98,Cash,Physical,Completed,TRUE,50,Male,Kellyberg
T109048,C968,P138,STORE_34,2024-09-07,Beauty,763.22,7,5342.54,Cash,Online,Cancelled,TRUE,30,Male,East Walterville
T109098,C698,P74,STORE_49,2024-03-17,Beauty,207.78,6,1246.68,Cash,Online,Cancelled,TRUE,48,Male,Huangfort
T109123,C930,P832,STORE_18,2024-05-29,Electronics,927.1,6,5562.6,Cash,Physical,Cancelled,TRUE,58,Female,West Lukefurt
T109138,C1887,P730,STORE_50,2024-06-08,Home,326.79,10,3267.9,Cash,Physical,Cancelled,FALSE,48,Male,Matthewview
T109250,C652,P179,STORE_18,2024-06-25,Books,697.35,6,4184.1,Paypal,Physical,Cancelled,TRUE,48,Male,South Timothyberg
T109267,C68,P864,STORE_8,2024-05-11,Toys,615.07,3,1845.21,Paypal,Online,Completed,TRUE,47,Female,Hornfurt
T109293,C299,P545,STORE_3,2024-05-31,Clothing,452.15,10,4521.5,Credit Card,Physical,Cancelled,TRUE,52,Female,Josephfurt
T109298,C701,P934,STORE_49,2024-09-05,Toys,241.69,5,1208.45,Cash,Online,Completed,TRUE,62,Male,West Karen
T109300,C1210,P613,STORE_13,2024-05-09,Beauty,577.38,2,1154.76,Credit Card,Online,Completed,TRUE,44,Female,Port Vincent
T109316,C138,P6,STORE_49,2024-05-21,Toys,792.11,6,4752.66,Credit Card,Online,Cancelled,FALSE,72,Male,Calebhaven
T109319,C1570,P138,STORE_19,2023-11-19,Beauty,763.22,10,7632.2,Paypal,Physical,Completed,FALSE,20,Male,North Ronaldfort
T109342,C1556,P327,STORE_38,2023-11-21,Clothing,207.78,7,1454.46,Credit Card,Physical,Completed,TRUE,60,Male,Lake Austinhaven
T109379,C1595,P149,STORE_17,2023-12-09,Books,241.69,8,1933.52,Paypal,Online,Completed,TRUE,28,Male,Briannaton
T109406,C1509,P620,STORE_21,2024-03-23,Beauty,39.49,7,276.43,Debit Card,Physical,Cancelled,FALSE,28,Female,North Christine
T109431,C1852,P4107,STORE_22,2024-06-14,Electronics,212.96,10,2129.6,Cash,Physical,Cancelled,TRUE,34,Male,Port Angela
T109441,C1683,P940,STORE_7,2023-10-11,Toys,740.88,8,5927.04,Debit Card,Physical,Completed,FALSE,25,Male,West Grace
T109483,C95,P755,STORE_45,2023-12-07,Clothing,70.81,9,637.29,Paypal,Online,Cancelled,TRUE,80,Male,North Margaret
T109485,C911,P705,STORE_22,2024-01-02,Books,767.45,3,2302.35,Paypal,Physical,Completed,TRUE,80,Male,Catherineport
T109494,C1072,P714,STORE_9,2024-09-20,Home,759.65,2,1519.3,Paypal,Online,Cancelled,TRUE,80,Male,East Colleenport
T109536,C1397,P346,STORE_46,2024-05-16,Toys,160.33,8,1282.64,Paypal,Physical,Cancelled,FALSE,27,Male,New Williamville
T109549,C1971,P366,STORE_40,2024-03-04,Toys,767.45,3,2302.35,Debit Card,Online,Completed,FALSE,65,Male,West James
T109554,C154,P832,STORE_24,2024-06-21,Electronics,927.1,5,4635.5,Credit Card,Physical,Completed,FALSE,25,Male,Valdezburgh
T109561,C1257,P738,STORE_44,2024-04-10,Beauty,763.22,9,6868.98,Cash,Physical,Completed,TRUE,61,Male,Port Lauramouth
T109595,C485,P545,STORE_39,2024-06-19,Clothing,452.15,7,3165.05,Cash,Online,Completed,TRUE,61,Female,North Zachary
T10963,C1835,P28,STORE_40,2024-08-01,Toys,202.12,1,202.12,Debit Card,Online,Completed,TRUE,61,Male,Anthonymouth
T10964,C666,P640,STORE_49,2024-01-13,Books,332.64,10,3326.4,Credit Card,Online,Completed,TRUE,34,Male,South Jill
T109693,C1072,P215,STORE_22,2024-07-04,Beauty,879.28,3,2637.84,Paypal,Physical,Completed,TRUE,80,Male,East Colleenport
T10976,C535,P46,STORE_20,2024-07-10,Clothing,34.34,6,206.04,Cash,Physical,Cancelled,FALSE,34,Male,Stuartstad
T109778,C963,P398,STORE_12,2023-12-02,Beauty,58.86,7,412.02,Paypal,Online,Cancelled,TRUE,41,Male,Sweeneyfurt
T109789,C1684,P514,STORE_43,2023-12-30,Books,577.38,6,3464.28,Credit Card,Online,Completed,TRUE,53,Male,Katherinemouth
T109843,C4,P113,STORE_24,2024-07-07,Electronics,879.28,10,8792.8,Debit Card,Physical,Completed,TRUE,49,Male,Raystad
T109896,C267,P578,STORE_44,2024-08-22,Electronics,326.79,8,2614.32,Cash,Physical,Completed,TRUE,20,Female,Bradfort
T109928,C280,P369,STORE_50,2023-11-21,Books,767.45,7,5372.15,Paypal,Physical,Cancelled,TRUE,25,Male,Walkerton
T109929,C1272,P523,STORE_29,2023-10-12,Beauty,759.65,4,3038.6,Paypal,Physical,Completed,TRUE,36,Female,North Karitown
T109940,C181,P897,STORE_45,2023-10-21,Home,207.78,10,2077.8,Debit Card,Online,Cancelled,TRUE,36,Female,Emilyton
T10995,C895,P28,STORE_12,2024-01-11,Toys,202.12,5,1010.6,Debit Card,Online,Cancelled,TRUE,36,Male,South Julie
T109978,C786,P129,STORE_7,2024-08-05,Books,927.1,8,7416.8,Debit Card,Physical,Cancelled,TRUE,36,Male,East Davidville
T109980,C646,P1875,STORE_48,2023-11-04,Beauty,523.11,6,3138.66,Debit Card,Physical,Cancelled,TRUE,67,Male,East Lauren
T110056,C1347,P432,STORE_1,2024-04-16,Toys,879.28,10,8792.8,Credit Card,Online,Completed,TRUE,72,Female,East Chris
