transaction_id,customer_id,transaction_date,product_id,product_category,quantity,price_per_unit,total_amount,city,state
10307,C3695,2024-07-20,P501,Beauty,5,343.85,1719.25,Duffyfurt,Arizona
10308,C1088,2025-01-22,P500,Beauty,4,81.66,326.64,Lake Christinaborough,California
10309,C3865,2025-02-14,P200,Clothing,2,93.68,187.36,North Rickyland,North Dakota
10310,C2185,2025-01-07,P500,Beauty,4,245.43,981.72,East Bryanmouth,Idaho
10311,C2127,2024-10-08,P102,Electronics,4,190.0,760.0,North Sabrina,Florida
10312,C2740,2024-11-25,P401,Sports,1,237.34,237.34,Port Ericborough,Georgia
10313,C3311,2024-09-15,P200,Clothing,3,233.97,701.91,Peterton,South Dakota
10314,C3642,2024-10-25,P400,Sports,5,158.35,791.75,Zacharyberg,Connecticut
10315,C2452,2024-12-15,P501,Beauty,1,454.97,454.97,Millertown,Idaho
10316,C1648,2025-04-23,P201,Clothing,4,145.68,582.72,Lake Justin,Delaware
10317,C3892,2025-03-09,P302,Home & Kitchen,5,113.28,566.4,Stevenport,New Hampshire
10318,C3686,2025-04-30,P501,Beauty,5,40.76,203.8,Prestonstad,Illinois
10319,C3929,2024-08-08,P201,Clothing,5,176.25,881.25,North Carrieview,Rhode Island
10320,C1279,2024-11-05,P201,Clothing,3,462.5,1387.5,Millerchester,Hawaii
10321,C1738,2024-09-05,P401,Sports,4,306.86,1227.44,East Annettehaven,Wisconsin
10322,C3152,2025-05-01,P502,Beauty,5,389.95,1949.75,North Jessica,Nebraska
10323,C3378,2024-09-30,P300,Home & Kitchen,3,298.54,895.62,Port Donnaburgh,South Carolina
10324,C1276,2025-04-09,P302,Home & Kitchen,5,416.64,2083.2,Simschester,Indiana
10325,C3724,2024-09-22,P100,Electronics,2,123.54,247.08,Mitchellbury,North Dakota
10326,C1948,2025-01-16,P101,Electronics,4,168.59,674.36,West Carolside,Nevada
10327,C2573,2024-11-12,P200,Clothing,2,366.8,733.6,Jorgebury,Nevada
10328,C1468,2024-12-07,P400,Sports,1,309.83,309.83,Kellihaven,Vermont
10329,C2533,2025-06-19,P102,Electronics,1,226.35,226.35,South Paul,South Dakota
10330,C2315,2024-07-27,P502,Beauty,1,462.54,462.54,New Nancyport,Tennessee
10331,C3610,2024-09-02,P102,Electronics,4,195.04,780.16,Tonyafurt,Maine
10332,C3011,2025-02-27,P502,Beauty,2,105.9,211.8,Port Ruben,North Dakota
10333,C1663,2025-05-14,P402,Sports,3,120.49,361.47,Port Emily,Alaska
10334,C1099,2024-09-02,P402,Sports,2,52.15,104.3,West Jacqueline,Alaska
10335,C1021,2025-01-26,P100,Electronics,1,406.9,406.9,Dawnland,West Virginia
10336,C1294,2024-08-03,P301,Home & Kitchen,5,277.82,1389.1,North Angel,Georgia
10337,C1849,2025-06-25,P300,Home & Kitchen,5,253.13,1265.65,Port Jennifer,California
10338,C3533,2025-03-03,P501,Beauty,5,182.53,912.65,South Kathryn,Missouri
10339,C3561,2025-05-10,P500,Beauty,1,225.05,225.05,Nancyfort,Rhode Island
10340,C3118,2024-07-24,P400,Sports,5,48.29,241.45,Jennifermouth,Virginia
10341,C1210,2025-02-19,P300,Home & Kitchen,1,254.37,254.37,East Lisa,Ohio
10342,C2187,2025-01-26,P502,Beauty,3,21.05,63.15,Port Christopher,Utah
10343,C1646,2025-05-30,P301,Home & Kitchen,3,43.3,129.9,Ramirezland,Maine
10344,C3120,2025-02-13,P300,Home & Kitchen,5,291.92,1459.6,North Ana,West Virginia
10345,C1232,2025-03-27,P502,Beauty,3,205.62,616.86,Adamstown,West Virginia
10346,C2077,2025-04-20,P502,Beauty,1,295.56,295.56,South Taylor,Kansas
10347,C1821,2024-11-14,P100,Electronics,3,216.49,649.47,South Randallmouth,North Dakota
10348,C2350,2025-01-17,P300,Home & Kitchen,2,110.07,220.14,North Andrewside,Mississippi
10349,C3309,2024-10-14,P100,Electronics,4,45.73,182.92,South Jeffrey,Wisconsin
10350,C1289,2025-05-13,P502,Beauty,1,179.46,179.46,East Mariamouth,South Carolina
10351,C3258,2024-08-13,P402,Sports,5,465.39,2326.95,Roberttown,Virginia
10352,C1426,2025-03-02,P400,Sports,3,364.43,1093.29,Weberton,Montana
10353,C2434,2024-10-02,P101,Electronics,5,120.37,601.85,Melissaton,Missouri
10354,C1932,2024-12-07,P401,Sports,3,392.96,1178.88,New Thomas,Texas
10355,C1803,2025-05-01,P100,Electronics,1,389.07,389.07,Lake Ryanville,New Hampshire
10356,C1074,2025-03-17,P502,Beauty,4,344.15,1376.6,Brendaton,Iowa
10357,C2545,2025-01-19,P501,Beauty,1,199.69,199.69,North Paulmouth,Colorado
10358,C1473,2024-12-02,P201,Clothing,4,279.28,1117.12,East Patricia,Tennessee
10359,C2506,2024-10-28,P400,Sports,5,491.44,2457.2,New Danielleburgh,Wisconsin
10360,C1237,2024-09-04,P300,Home & Kitchen,3,223.9,671.7,New Peterville,Utah
10361,C1930,2024-11-29,P200,Clothing,1,298.42,298.42,North Stacie,Vermont
10362,C1061,2024-11-07,P402,Sports,5,288.34,1441.7,West Paul,Maine
10363,C2796,2024-11-01,P200,Clothing,1,37.76,37.76,Lake Melissaborough,North Dakota
10364,C3467,2025-03-24,P201,Clothing,1,163.92,163.92,Lopezmouth,Maine
10365,C2960,2024-11-21,P201,Clothing,2,307.0,614.0,Jennifermouth,Alaska
10366,C3226,2024-08-18,P102,Electronics,1,47.43,47.43,Shirleychester,Arkansas
10367,C1902,2024-08-18,P201,Clothing,3,449.84,1349.52,North Aaronhaven,Utah
10368,C3258,2024-08-19,P402,Sports,3,471.3,1413.9,East Samanthaberg,Delaware
10369,C2095,2025-02-25,P302,Home & Kitchen,2,268.15,536.3,Mooreville,Kentucky
10370,C1221,2024-11-08,P302,Home & Kitchen,5,256.69,1283.45,Port Charles,Kentucky
10371,C1321,2025-07-04,P301,Home & Kitchen,5,248.24,1241.2,West Kathy,West Virginia
10372,C3264,2024-12-01,P200,Clothing,5,122.96,614.8,Martinezborough,Arkansas
10373,C1581,2024-12-28,P200,Clothing,3,365.21,1095.63,Bestport,Alabama
10374,C2858,2025-01-13,P100,Electronics,4,328.45,1313.8,West Tiffanystad,Mississippi
10375,C2107,2025-06-18,P100,Electronics,4,419.8,1679.2,Perrymouth,Pennsylvania
10376,C1346,2024-08-24,P302,Home & Kitchen,4,157.2,628.8,Rebeccamouth,Massachusetts
10377,C1077,2025-02-27,P101,Electronics,5,198.13,990.65,Hughesport,Wyoming
10378,C1842,2025-03-07,P401,Sports,4,31.76,127.04,New Roberthaven,Nevada
10379,C3705,2024-11-03,P400,Sports,4,270.92,1083.68,South Danielle,South Carolina
10380,C1106,2025-04-28,P300,Home & Kitchen,5,383.87,1919.35,South Roger,South Dakota
10381,C3420,2024-08-02,P501,Beauty,3,407.02,1221.06,Meghanburgh,Rhode Island
10382,C3545,2024-09-09,P200,Clothing,3,365.64,1096.92,Port Jasonland,Oklahoma
10383,C3266,2024-11-23,P401,Sports,1,405.62,405.62,Lake Molly,South Dakota
10384,C3190,2025-04-15,P402,Sports,3,430.67,1292.01,East Brittany,Virginia
10385,C3125,2024-10-08,P401,Sports,5,362.42,1812.1,West Garychester,Rhode Island
10386,C1975,2025-02-26,P300,Home & Kitchen,4,238.99,955.96,Courtneyton,Rhode Island
10387,C2123,2025-01-08,P200,Clothing,3,401.8,1205.4,Richardside,New Jersey
10388,C3339,2024-07-14,P100,Electronics,5,154.95,774.75,Lake Brendachester,Mississippi
10389,C2100,2024-09-21,P400,Sports,5,144.39,721.95,Allisonland,Colorado
10390,C2257,2025-06-04,P302,Home & Kitchen,5,16.05,80.25,Michaeltown,Massachusetts
10391,C1732,2024-10-11,P502,Beauty,3,419.64,1258.92,Port Devon,North Carolina
10392,C2910,2025-06-04,P401,Sports,1,225.56,225.56,North Davidstad,Nebraska
10393,C3279,2024-09-27,P101,Electronics,4,322.49,1289.96,West Jonathanbury,Texas
10394,C1325,2025-05-19,P201,Clothing,1,293.99,293.99,Kimberlystad,Maine
10395,C1262,2025-02-21,P302,Home & Kitchen,5,163.87,819.35,Martinezland,Ohio
10396,C2131,2024-07-14,P400,Sports,3,385.33,1155.99,Leechester,Nebraska
10397,C1714,2025-04-20,P301,Home & Kitchen,2,121.44,242.88,Lake Williamborough,Arizona
10398,C3681,2024-10-02,P202,Clothing,1,124.01,124.01,East Gracebury,Mississippi
10399,C3375,2025-02-18,P100,Electronics,5,431.68,2158.4,North Christopher,Maine
10400,C1249,2024-12-22,P300,Home & Kitchen,5,361.51,1807.55,Port Tylerfurt,Kentucky
10401,C2447,2024-09-10,P301,Home & Kitchen,1,342.41,342.41,Samanthafurt,Wyoming
10402,C2432,2024-07-24,P502,Beauty,1,304.28,304.28,Thomasfurt,Georgia
10403,C3093,2025-02-08,P100,Electronics,5,227.47,1137.35,Carolinefort,Florida
10404,C2521,2024-11-04,P100,Electronics,2,169.64,339.28,Lake Samantha,North Dakota
10405,C1586,2025-05-07,P400,Sports,4,439.17,1756.68,New Pennyberg,Alaska
10406,C2372,2025-03-08,P101,Electronics,5,396.2,1981.0,New Martin,North Dakota
10407,C2204,2025-02-25,P402,Sports,3,240.64,721.92,Saraton,Maine
10408,C2191,2024-10-31,P500,Beauty,2,190.47,380.94,Port Carolynstad,Pennsylvania
10409,C1866,2025-04-21,P202,Clothing,1,62.05,62.05,Dawnton,Kansas
10410,C3919,2025-03-22,P302,Home & Kitchen,5,393.9,1969.5,Benjaminview,Massachusetts
10411,C1133,2025-03-12,P300,Home & Kitchen,4,417.06,1668.24,Port Amy,Minnesota
10412,C1919,2024-10-09,P201,Clothing,1,478.04,478.04,New Faithstad,Kentucky
10413,C2712,2025-03-20,P502,Beauty,5,318.86,1594.3,South Robertstad,Montana
10414,C3161,2024-10-29,P502,Beauty,1,425.32,425.32,South Reginaville,Idaho
10415,C3131,2025-03-25,P102,Electronics,4,333.01,1332.04,New Joseph,Missouri
10416,C3356,2025-05-21,P401,Sports,3,105.56,316.68,Tanyashire,Kansas
10417,C2482,2024-12-10,P300,Home & Kitchen,3,129.11,387.33,Reedstad,North Carolina
10418,C1472,2025-06-02,P201,Clothing,3,376.61,1129.83,Deborahhaven,Utah
10419,C2441,2024-09-21,P201,Clothing,4,187.32,749.28,Joanland,Colorado
10420,C3676,2025-04-28,P502,Beauty,1,458.17,458.17,Destinyside,Maine
10421,C2715,2025-01-25,P402,Sports,2,229.99,459.98,Lake Reginashire,North Dakota
10422,C2003,2025-04-28,P202,Clothing,2,463.6,927.2,West Nicole,California
10423,C3480,2025-07-08,P402,Sports,5,336.29,1681.45,Brianton,North Dakota
10424,C1333,2024-08-28,P301,Home & Kitchen,3,163.78,491.34,Lake Ericaside,Rhode Island
10425,C3359,2025-06-29,P401,Sports,5,491.79,2458.95,Garciaburgh,Tennessee
10426,C2859,2025-01-16,P402,Sports,2,450.94,901.88,New Megantown,Pennsylvania
10427,C3271,2024-11-19,P100,Electronics,1,215.13,215.13,South Regina,Maine
10428,C1139,2024-11-23,P402,Sports,1,71.93,71.93,New Heatherton,New York
10429,C1542,2025-03-01,P400,Sports,2,495.07,990.14,Alexandermouth,Arkansas
10430,C2451,2025-01-13,P502,Beauty,4,453.09,1812.36,Lewiston,Hawaii
10431,C2201,2025-04-20,P201,Clothing,5,128.3,641.5,South Nathan,Kentucky
10432,C3525,2024-09-22,P101,Electronics,3,299.82,899.46,East Thomas,Rhode Island
10433,C2453,2024-11-22,P102,Electronics,1,46.14,46.14,Port Eric,West Virginia
10434,C2784,2024-12-12,P401,Sports,4,372.94,1491.76,Lake Carmenberg,Massachusetts
10435,C3964,2025-07-05,P301,Home & Kitchen,2,369.39,738.78,Fisherstad,Vermont
10436,C1031,2025-02-05,P502,Beauty,1,84.61,84.61,New Dianahaven,New Jersey
10437,C2857,2024-10-31,P502,Beauty,3,340.21,1020.63,Christopherport,Kansas
10438,C3959,2024-12-15,P401,Sports,4,96.59,386.36,Montgomeryside,Utah
10439,C3020,2024-10-16,P501,Beauty,1,123.81,123.81,Robertstad,Texas
10440,C3151,2024-09-13,P300,Home & Kitchen,5,263.66,1318.3,South Kellyburgh,Vermont
10441,C2573,2024-12-05,P502,Beauty,4,149.78,599.12,West Derrick,Missouri
10442,C3994,2024-07-25,P300,Home & Kitchen,2,30.55,61.1,Robertfurt,Rhode Island
10443,C3520,2024-09-22,P201,Clothing,5,146.35,731.75,Lake Stephenville,Mississippi
10444,C1485,2024-07-20,P300,Home & Kitchen,3,149.55,448.65,Reillyport,Kansas
10445,C1693,2025-05-31,P301,Home & Kitchen,4,225.07,900.28,Charlesfurt,Maryland
10446,C1948,2025-05-30,P301,Home & Kitchen,5,379.2,1896.0,Port Ashleyville,Alabama
10447,C3083,2024-07-31,P300,Home & Kitchen,1,111.35,111.35,West Johnton,Texas
10448,C3211,2024-08-06,P200,Clothing,5,452.25,2261.25,North Steven,Louisiana
10449,C1105,2024-07-26,P500,Beauty,1,249.3,249.3,East Rebecca,Nebraska
10450,C3339,2024-08-23,P300,Home & Kitchen,3,471.48,1414.44,South Willieland,South Carolina
10451,C2858,2024-11-24,P402,Sports,4,265.24,1060.96,Port Vickiehaven,Louisiana
10452,C2770,2025-04-14,P300,Home & Kitchen,1,227.76,227.76,Lake Natashastad,Kentucky
10453,C2140,2024-10-01,P401,Sports,1,433.61,433.61,Camerontown,Virginia
10454,C1911,2025-01-25,P101,Electronics,1,374.7,374.7,Port Misty,South Dakota
10455,C2130,2024-11-17,P101,Electronics,2,258.46,516.92,Jasonhaven,California
10456,C1303,2024-11-12,P402,Sports,5,339.32,1696.6,Port Donaldchester,Michigan
10457,C3888,2025-03-14,P300,Home & Kitchen,4,59.22,236.88,Thompsonstad,Maine
10458,C3707,2025-02-26,P501,Beauty,2,422.3,844.6,Vasquezborough,North Dakota
10459,C3401,2024-11-12,P102,Electronics,1,130.5,130.5,Sanchezborough,New Jersey
10460,C1620,2024-09-18,P400,Sports,2,139.99,279.98,Ericport,Nebraska
10461,C1813,2024-07-26,P400,Sports,4,148.47,593.88,South John,New Jersey
10462,C1275,2025-06-30,P102,Electronics,2,11.57,23.14,Jessicaland,North Dakota
10463,C1729,2025-01-10,P402,Sports,5,112.19,560.95,Smithborough,New Hampshire
10464,C3584,2025-03-12,P101,Electronics,3,310.56,931.68,New Kaylaside,Massachusetts
10465,C3690,2025-02-09,P500,Beauty,3,247.27,741.81,Lake Timothymouth,South Dakota
10466,C3736,2025-05-15,P201,Clothing,2,438.77,877.54,Hodgeville,Delaware
10467,C3225,2024-12-19,P401,Sports,4,302.94,1211.76,West Caroline,Ohio
10468,C2176,2024-10-27,P401,Sports,1,117.28,117.28,Alexisberg,Florida
10469,C2740,2025-01-06,P401,Sports,3,131.22,393.66,North Toddside,Rhode Island
10470,C3705,2025-06-15,P100,Electronics,4,478.59,1914.36,Lake Christopher,Illinois
10471,C2981,2025-05-17,P101,Electronics,4,355.36,1421.44,North Zacharyfurt,Rhode Island
10472,C1118,2024-11-16,P402,Sports,4,346.74,1386.96,Larsonbury,Idaho
10473,C2675,2025-01-22,P301,Home & Kitchen,5,115.4,577.0,Smithberg,Louisiana
10474,C2300,2024-12-30,P102,Electronics,3,138.19,414.57,Jamesshire,New York
10475,C2067,2025-05-14,P401,Sports,4,218.35,873.4,Richardville,Kansas
10476,C2391,2024-12-04,P101,Electronics,4,366.81,1467.24,South Stevenland,Oklahoma
10477,C3344,2024-09-04,P101,Electronics,4,210.81,843.24,New Kim,Tennessee
10478,C1451,2024-12-10,P202,Clothing,2,391.98,783.96,South Anthony,Illinois
10479,C3210,2024-07-13,P502,Beauty,3,73.32,219.96,Jessebury,Connecticut
10480,C1369,2024-10-28,P102,Electronics,1,403.18,403.18,New Crystal,Missouri
10481,C1201,2024-08-25,P301,Home & Kitchen,5,41.1,205.5,Ashleyhaven,Florida
10482,C1643,2024-08-09,P500,Beauty,3,272.38,817.14,New Charlesland,Massachusetts
10483,C1661,2024-12-07,P501,Beauty,2,152.19,304.38,East Nicholasstad,Colorado
10484,C2018,2025-06-18,P301,Home & Kitchen,4,115.65,462.6,Carrilloborough,Georgia
10485,C3156,2024-11-27,P100,Electronics,1,380.01,380.01,North Shannon,New York
10486,C1173,2024-08-02,P102,Electronics,4,397.76,1591.04,New Williambury,Maryland
10487,C3586,2025-01-16,P201,Clothing,3,21.88,65.64,Rodriguezshire,Nebraska
10488,C2547,2024-09-03,P200,Clothing,3,377.46,1132.38,Port Arianahaven,Mississippi
10489,C1313,2025-06-14,P400,Sports,3,432.37,1297.11,East Allisonberg,Virginia
10490,C3218,2025-01-24,P102,Electronics,4,19.88,79.52,Port Andrewhaven,Indiana
10491,C2602,2024-12-29,P500,Beauty,1,370.58,370.58,Jessicatown,Illinois
10492,C2741,2024-08-19,P202,Clothing,3,394.54,1183.62,New Coreychester,North Carolina
10493,C2879,2024-10-22,P502,Beauty,1,158.06,158.06,East Jamesside,Illinois
10494,C3360,2024-09-19,P200,Clothing,3,484.94,1454.82,New Jacobstad,Illinois
10495,C1910,2024-08-17,P401,Sports,3,220.47,661.41,East Lisaland,Kansas
10496,C3878,2024-09-07,P402,Sports,3,246.84,740.52,Maryside,Maryland
10497,C3035,2025-01-05,P502,Beauty,2,197.38,394.76,Lake Jenniferborough,Vermont
10498,C2852,2025-04-06,P401,Sports,5,360.14,1800.7,East Robertville,Washington
10499,C1950,2025-05-18,P202,Clothing,1,204.7,204.7,Jonesmouth,New Hampshire
10500,C3632,2024-12-05,P401,Sports,4,285.95,1143.8,West Ashley,Mississippi
10501,C1342,2024-10-31,P301,Home & Kitchen,2,406.74,813.48,Hesterberg,Oklahoma
10502,C3006,2025-04-25,P102,Electronics,2,111.76,223.52,Andreabury,New Jersey
10503,C3525,2024-07-28,P500,Beauty,1,79.25,79.25,Port Nicolebury,South Dakota
10504,C1241,2025-03-07,P402,Sports,5,382.68,1913.4,North Jackie,Iowa
10505,C2383,2025-02-03,P401,Sports,4,162.61,650.44,South Johntown,Utah
10506,C3452,2024-10-24,P200,Clothing,3,347.61,1042.83,Jasonshire,Wyoming
10507,C3303,2024-07-13,P400,Sports,3,348.29,1044.87,Lake Amandabury,Pennsylvania
10508,C3670,2025-04-06,P402,Sports,4,163.38,653.52,Mauriceview,Nevada
10509,C3107,2025-04-10,P201,Clothing,4,357.35,1429.4,New Frank,North Carolina
10510,C2743,2025-03-25,P502,Beauty,1,461.4,461.4,Benderhaven,Kansas
10511,C1663,2025-01-10,P101,Electronics,2,380.87,761.74,Williamside,Hawaii
10512,C2792,2025-05-30,P502,Beauty,1,91.44,91.44,West Tracystad,Iowa
10513,C3564,2024-11-16,P100,Electronics,4,252.64,1010.56,Scottbury,Maine
10514,C3240,2025-06-27,P501,Beauty,2,377.01,754.02,Randyside,Kentucky
10515,C2783,2025-05-24,P401,Sports,1,155.41,155.41,Port Jenniferport,New Hampshire
10516,C3519,2025-06-14,P302,Home & Kitchen,3,266.02,798.06,Wallbury,South Dakota
10517,C3143,2024-10-05,P302,Home & Kitchen,2,79.34,158.68,West Bethanyshire,Virginia
10518,C2029,2025-03-27,P202,Clothing,3,264.5,793.5,Lake Matthew,Hawaii
10519,C3949,2024-11-11,P401,Sports,2,468.74,937.48,Hayneschester,Illinois
10520,C2940,2024-09-06,P200,Clothing,5,360.39,1801.95,East Madison,Nebraska
10521,C2927,2024-10-23,P101,Electronics,4,97.82,391.28,Walkermouth,Massachusetts
10522,C1816,2025-01-17,P100,Electronics,3,353.72,1061.16,West Cynthia,South Dakota
10523,C1250,2024-10-12,P102,Electronics,4,172.21,688.84,North Brett,West Virginia
10524,C2435,2024-09-30,P501,Beauty,5,86.66,433.3,East Rita,Georgia
10525,C1789,2024-10-21,P500,Beauty,3,318.12,954.36,West Mariomouth,Ohio
10526,C2252,2025-01-21,P301,Home & Kitchen,4,296.39,1185.56,Lake Jonathanhaven,Iowa
10527,C3298,2025-05-29,P302,Home & Kitchen,4,467.81,1871.24,Edwardchester,Louisiana
10528,C1624,2024-11-07,P502,Beauty,2,47.96,95.92,South Stefanie,Rhode Island
10529,C2076,2025-03-06,P102,Electronics,2,147.19,294.38,New Brandytown,South Carolina
10530,C3405,2025-01-03,P500,Beauty,2,400.47,800.94,West Rachelside,Mississippi
10531,C3425,2024-08-28,P401,Sports,5,388.27,1941.35,East Jasonhaven,Michigan
10532,C2939,2025-02-09,P501,Beauty,5,337.56,1687.8,East Danielchester,New York
10533,C1886,2025-01-02,P200,Clothing,1,393.85,393.85,North Michelleport,Kansas
10534,C2947,2025-03-24,P102,Electronics,2,80.23,160.46,West Dalton,New Mexico
10535,C1213,2024-09-28,P101,Electronics,1,449.02,449.02,South Carriestad,Arkansas
10536,C2932,2024-09-17,P202,Clothing,4,218.45,873.8,Mariaberg,California
10537,C1986,2025-06-01,P301,Home & Kitchen,5,382.4,1912.0,Lake Travisport,Indiana
10538,C3892,2024-12-18,P501,Beauty,4,389.22,1556.88,Tinaton,California
10539,C2298,2025-02-08,P401,Sports,3,420.94,1262.82,Hobbsmouth,Illinois
10540,C1680,2024-09-08,P500,Beauty,5,422.67,2113.35,West Oliviaport,Michigan
10541,C3295,2025-05-08,P302,Home & Kitchen,2,421.54,843.08,Sandrafurt,North Dakota
10542,C3285,2024-07-25,P401,Sports,3,345.83,1037.49,Port Jerry,Washington
10543,C2497,2025-07-01,P402,Sports,3,97.23,291.69,Beasleytown,New Hampshire
10544,C1875,2024-10-13,P402,Sports,3,366.96,1100.88,New Justin,Colorado
10545,C1733,2024-10-27,P502,Beauty,2,197.4,394.8,Smithville,South Dakota
10546,C1798,2024-10-22,P100,Electronics,4,186.89,747.56,Julieland,New Mexico
10547,C2510,2025-04-23,P102,Electronics,3,170.94,512.82,Andersonstad,Connecticut
10548,C1137,2025-02-04,P302,Home & Kitchen,1,307.32,307.32,Port Nicolechester,Wyoming
10549,C3848,2025-06-26,P302,Home & Kitchen,4,205.16,820.64,Jamesbury,Maryland
10550,C1124,2024-11-15,P301,Home & Kitchen,1,485.86,485.86,Alexisberg,North Carolina
10551,C2939,2025-05-22,P402,Sports,4,250.25,1001.0,Watsonberg,North Dakota
10552,C3510,2024-08-14,P500,Beauty,1,191.07,191.07,Baileybury,Alaska
10553,C1539,2025-01-22,P202,Clothing,2,436.75,873.5,Michaelhaven,Montana
10554,C3611,2024-07-14,P101,Electronics,1,37.46,37.46,New Sarah,Delaware
10555,C2136,2025-02-22,P101,Electronics,1,430.37,430.37,Lake Joshua,Pennsylvania
10556,C2362,2024-08-27,P202,Clothing,5,371.35,1856.75,North Barbara,Ohio
10557,C3403,2025-04-06,P302,Home & Kitchen,2,453.81,907.62,Wellsview,Arkansas
10558,C2651,2025-02-06,P302,Home & Kitchen,1,470.87,470.87,North Duane,Virginia
10559,C3054,2024-08-10,P402,Sports,1,41.83,41.83,New Seanmouth,New Jersey
10560,C2816,2025-01-22,P202,Clothing,3,51.14,153.42,West Shane,Maryland
10561,C3070,2025-01-04,P101,Electronics,5,107.35,536.75,Currymouth,Oklahoma
10562,C3296,2025-05-31,P400,Sports,1,162.47,162.47,North Nicoletown,Kansas
10563,C3852,2025-01-18,P300,Home & Kitchen,3,238.46,715.38,Barbaramouth,Idaho
10564,C1370,2025-06-20,P102,Electronics,4,53.2,212.8,Mosleyside,West Virginia
10565,C3421,2024-11-03,P202,Clothing,1,100.97,100.97,West Samuel,Hawaii
10566,C2534,2024-10-08,P100,Electronics,1,116.59,116.59,Port Joseph,Mississippi
10567,C3788,2024-08-03,P400,Sports,2,160.81,321.62,South Christopher,Kentucky
10568,C2553,2025-04-04,P202,Clothing,2,162.14,324.28,Estradaburgh,New Jersey
10569,C2292,2025-02-19,P300,Home & Kitchen,3,78.81,236.43,Leechester,Arkansas
10570,C1816,2025-05-07,P400,Sports,2,143.67,287.34,Christianberg,South Dakota
10571,C2083,2024-09-21,P201,Clothing,3,351.8,1055.4,North Earlshire,Indiana
10572,C2428,2025-06-02,P101,Electronics,3,293.56,880.68,South Andrew,North Carolina
10573,C3397,2025-05-21,P501,Beauty,2,28.0,56.0,West Grace,South Carolina
10574,C3876,2024-08-03,P400,Sports,5,288.67,1443.35,North Nancyview,Minnesota
10575,C3865,2025-01-16,P401,Sports,3,111.65,334.95,Jamesborough,Arizona
10576,C1863,2025-03-15,P502,Beauty,3,54.47,163.41,Butlermouth,Texas
10577,C1472,2024-08-31,P300,Home & Kitchen,4,137.81,551.24,New Mariamouth,Louisiana
10578,C2913,2025-05-22,P502,Beauty,2,242.85,485.7,Port Ryan,Iowa
10579,C3696,2025-05-28,P501,Beauty,3,286.25,858.75,Sylviastad,Arkansas
10580,C3578,2025-07-08,P500,Beauty,3,353.63,1060.89,Colinside,Louisiana
10581,C2370,2024-11-20,P300,Home & Kitchen,2,216.49,432.98,West Darlene,New Mexico
10582,C2466,2025-01-04,P302,Home & Kitchen,1,101.68,101.68,South Lindsey,Wisconsin
10583,C1089,2024-12-05,P300,Home & Kitchen,4,277.92,1111.68,Kentshire,Alaska
10584,C3844,2025-02-08,P402,Sports,4,300.85,1203.4,Maryfurt,Rhode Island
10585,C1997,2025-02-05,P402,Sports,4,242.05,968.2,South Williamchester,Connecticut
