pos_transaction_id,customer_id,transaction_date,store_id,product_id,quantity,price_per_unit,total_amount,city,state
20326,C3949,26-07-2024,S119,P102,4,215.7,862.8,Davidview,California
20327,C1250,26-11-2024,S108,P200,3,186.25,558.75,Coltonfurt,Iowa
20328,C1354,16-02-2025,S106,P102,3,53.75,161.25,North Amandaville,Vermont
20329,C2593,27-01-2025,S112,P100,1,227.21,227.21,New Christophertown,West Virginia
20330,C1435,13-08-2024,S112,P101,1,199.68,199.68,Lewischester,Ohio
20331,C2273,17-04-2025,S117,P402,3,428.85,1286.55,West Marcus,Nevada
20332,C3138,01-08-2024,S115,P202,1,466.25,466.25,East Michelletown,Illinois
20333,C1290,26-05-2025,S116,P202,3,386.5,1159.5,Scottside,New York
20334,C3475,07-11-2024,S104,P102,4,291.31,1165.24,Louisberg,Wisconsin
20335,C1228,29-08-2024,S110,P201,3,449.42,1348.26,South Deborahburgh,New York
20336,C2266,12-05-2025,S115,P301,2,426.81,853.62,Micheleshire,Alabama
20337,C3337,03-05-2025,S113,P400,1,397.53,397.53,Perkinsville,North Dakota
20338,C3896,11-11-2024,S118,P202,4,84.83,339.32,Kellerfort,Mississippi
20339,C2116,25-11-2024,S118,P101,1,475.66,475.66,Annaport,Oklahoma
20340,C1645,26-12-2024,S106,P300,4,370.45,1481.8,Hurstport,Virginia
20341,C1228,16-11-2024,S112,P102,1,40.64,40.64,West Michelle,Michigan
20342,C2793,30-08-2024,S104,P402,4,128.96,515.84,New Rachaelbury,Arkansas
20343,C3272,14-08-2024,S118,P102,5,398.95,1994.75,West Jimmy,Montana
20344,C3976,10-04-2025,S120,P201,5,470.9,2354.5,South Brittany,Minnesota
20345,C2499,10-05-2025,S114,P101,4,29.3,117.2,Johnsonchester,New Mexico
20346,C2419,19-08-2024,S112,P100,4,165.64,662.56,Shaneton,Kansas
20347,C2596,12-10-2024,S113,P300,4,164.61,658.44,New Ross,Connecticut
20348,C1459,02-01-2025,S102,P400,3,234.61,703.83,Williamsshire,California
20349,C1073,23-02-2025,S103,P100,1,469.23,469.23,New Rachel,Illinois
20350,C3564,19-09-2024,S116,P502,1,349.37,349.37,Lake Kaylaburgh,South Dakota
20351,C3009,05-01-2025,S120,P500,3,289.14,867.42,Lake Denise,North Dakota
20352,C3955,09-06-2025,S110,P500,4,99.39,397.56,East Diana,Utah
20353,C2431,21-03-2025,S100,P201,4,216.3,865.2,Hutchinsonstad,Virginia
20354,C3487,11-10-2024,S120,P200,3,437.16,1311.48,Lesliemouth,Texas
20355,C3112,13-12-2024,S113,P502,3,272.4,817.2,Youngmouth,Oklahoma
20356,C3740,24-03-2025,S120,P102,4,339.42,1357.68,Cynthiamouth,Virginia
20357,C2035,26-05-2025,S106,P502,2,378.4,756.8,Jessefort,Pennsylvania
20358,C3725,12-10-2024,S115,P300,2,300.41,600.82,Jacquelinemouth,Florida
20359,C1507,21-01-2025,S100,P501,2,74.08,148.16,East Jasonport,Minnesota
20360,C3387,20-01-2025,S117,P102,2,117.31,234.62,Nguyenshire,Illinois
20361,C2149,20-04-2025,S100,P500,1,286.9,286.9,East Jennifer,Kentucky
20362,C2721,08-08-2024,S111,P100,4,466.83,1867.32,Lake Cherylmouth,Maine
20363,C1065,09-02-2025,S103,P501,5,334.08,1670.4,East Johnmouth,Utah
20364,C1001,27-03-2025,S104,P300,3,222.0,666.0,Christopherstad,Connecticut
20365,C3754,28-04-2025,S119,P301,5,249.34,1246.7,Christopherfurt,Connecticut
20366,C1585,25-05-2025,S114,P102,3,309.19,927.57,North Michaelshire,South Dakota
20367,C1790,19-12-2024,S112,P502,1,142.9,142.9,South Ashleeville,Washington
20368,C1456,07-02-2025,S116,P500,5,383.72,1918.6,South Antonio,Wisconsin
20369,C3173,12-12-2024,S117,P202,4,441.64,1766.56,Ashleyhaven,New York
20370,C2698,08-02-2025,S102,P201,2,210.2,420.4,New Courtney,Iowa
20371,C2823,21-01-2025,S115,P402,2,200.54,401.08,East Scott,New Hampshire
20372,C3448,29-05-2025,S113,P101,4,165.96,663.84,South Tony,Kentucky
20373,C1736,04-12-2024,S112,P502,3,467.35,1402.05,East Robert,Idaho
20374,C3897,22-10-2024,S117,P500,3,428.76,1286.28,North Rogerberg,Vermont
20375,C1360,25-12-2024,S120,P501,5,276.65,1383.25,Brewershire,Louisiana
20376,C1671,24-05-2025,S114,P300,2,136.33,272.66,Josephfurt,Wyoming
20377,C3184,19-12-2024,S115,P400,3,28.7,86.1,North Debra,Connecticut
20378,C1667,16-07-2024,S108,P301,1,167.83,167.83,Jasonstad,Hawaii
20379,C3954,07-06-2025,S117,P302,1,276.3,276.3,Port Jill,Louisiana
20380,C3423,12-11-2024,S111,P502,4,226.53,906.12,North Lindaburgh,Massachusetts
20381,C1462,15-09-2024,S118,P100,2,444.7,889.4,East Elizabeth,South Carolina
20382,C2140,24-05-2025,S102,P202,4,40.5,162.0,Joshuaberg,Virginia
20383,C2132,05-01-2025,S119,P300,1,59.6,59.6,Sarahview,Alabama
20384,C1714,11-04-2025,S117,P501,2,280.53,561.06,Adamhaven,Minnesota
20385,C1724,03-03-2025,S109,P101,1,153.55,153.55,Mirandaland,Pennsylvania
20386,C1802,27-07-2024,S111,P402,4,346.79,1387.16,Brownchester,Minnesota
20387,C1665,26-09-2024,S115,P400,2,211.17,422.34,Port Dale,Montana
20388,C3336,03-04-2025,S100,P200,1,255.76,255.76,North Gregoryberg,Virginia
20389,C2269,03-05-2025,S112,P201,3,390.52,1171.56,Port Sylviaville,North Dakota
20390,C1731,02-03-2025,S102,P501,2,482.46,964.92,East Cherylside,Nevada
20391,C3462,24-02-2025,S112,P102,3,155.0,465.0,East Joshua,Virginia
20392,C3940,09-01-2025,S106,P501,1,248.72,248.72,Cunninghamstad,Missouri
20393,C3346,04-04-2025,S119,P101,5,466.66,2333.3,Alexanderport,Alabama
20394,C3593,24-11-2024,S120,P102,5,309.31,1546.55,Port Sheila,Wisconsin
20395,C1279,12-10-2024,S114,P501,4,228.5,914.0,Lake Samantha,Alaska
20396,C1379,21-12-2024,S101,P102,5,192.39,961.95,Port Christopherfort,Texas
20397,C1667,01-09-2024,S110,P202,3,207.94,623.82,Katherinemouth,Tennessee
20398,C1232,16-08-2024,S120,P402,4,75.17,300.68,West Sarah,Hawaii
20399,C2419,27-02-2025,S114,P500,2,268.07,536.14,Bobbyview,Pennsylvania
20400,C1098,05-12-2024,S101,P502,3,193.07,579.21,New Susanville,Utah
20401,C2746,08-08-2024,S112,P301,3,46.11,138.33,Riveraview,Tennessee
20402,C1640,18-11-2024,S115,P200,3,366.26,1098.78,Brandonton,Montana
20403,C1767,21-08-2024,S100,P301,2,402.95,805.9,Robertchester,Michigan
20404,C3327,09-03-2025,S105,P200,4,166.47,665.88,East Thomas,Georgia
20405,C2312,04-11-2024,S106,P500,5,353.26,1766.3,Port Kristyport,Iowa
20406,C3629,13-02-2025,S115,P400,1,374.7,374.7,South Gerald,Montana
20407,C3724,05-07-2025,S114,P402,1,483.65,483.65,Hillside,Indiana
20408,C3997,28-07-2024,S108,P200,2,84.8,169.6,East Codyburgh,Missouri
20409,C1576,13-12-2024,S107,P502,2,417.13,834.26,Lake Robert,Montana
20410,C2949,02-05-2025,S119,P401,3,216.02,648.06,Port Kimtown,Oklahoma
20411,C2331,13-04-2025,S106,P301,4,434.02,1736.08,Everettshire,Minnesota
20412,C2202,16-11-2024,S116,P201,1,484.13,484.13,South Johnborough,Tennessee
20413,C3300,13-01-2025,S119,P300,4,328.27,1313.08,Doyleborough,North Dakota
20414,C2807,05-11-2024,S111,P502,1,444.88,444.88,Lake Leslieshire,New Jersey
20415,C2411,16-04-2025,S116,P402,3,224.23,672.69,Port Todd,Nevada
20416,C2615,11-08-2024,S109,P302,4,279.08,1116.32,West Paulville,South Carolina
20417,C1563,04-07-2025,S114,P300,5,97.95,489.75,South Elizabethshire,Maine
20418,C3791,28-10-2024,S104,P500,3,199.1,597.3,Charlesfurt,Louisiana
20419,C1373,01-05-2025,S112,P502,5,476.81,2384.05,Robertton,Arizona
20420,C3009,01-04-2025,S106,P300,2,336.84,673.68,Jessicaburgh,Missouri
20421,C2968,24-04-2025,S116,P300,1,279.88,279.88,East Eric,Virginia
20422,C1278,06-04-2025,S108,P400,3,496.99,1490.97,Jillbury,Florida
20423,C2807,05-09-2024,S109,P302,4,335.92,1343.68,Lake Robertland,Oklahoma
20424,C3699,15-04-2025,S102,P401,2,296.25,592.5,New Amyfort,Pennsylvania
20425,C2797,13-12-2024,S105,P100,1,266.7,266.7,Brooksland,Texas
20426,C1224,08-01-2025,S113,P401,5,474.99,2374.95,Heatherview,Nebraska
20427,C2794,08-09-2024,S109,P502,5,338.24,1691.2,West Richardport,Connecticut
20428,C1124,16-04-2025,S110,P200,3,346.16,1038.48,Phillipstad,Michigan
20429,C1590,27-05-2025,S102,P402,3,207.69,623.07,Millsbury,Virginia
20430,C2353,05-03-2025,S102,P400,3,388.1,1164.3,Ericton,Utah
20431,C1464,30-04-2025,S111,P502,4,430.2,1720.8,East Anita,Tennessee
20432,C1293,07-09-2024,S107,P200,2,41.2,82.4,Nicoleland,West Virginia
20433,C2983,09-01-2025,S119,P500,5,255.88,1279.4,Port Shirleyville,Vermont
20434,C2749,17-10-2024,S110,P102,4,333.86,1335.44,Jenniferstad,Vermont
20435,C2678,02-07-2025,S101,P102,3,223.98,671.94,Zamorachester,Colorado
20436,C2433,25-05-2025,S118,P101,1,401.93,401.93,Smithside,Michigan
20437,C1438,08-10-2024,S110,P202,4,236.93,947.72,Charlesmouth,North Carolina
20438,C2262,21-04-2025,S102,P302,2,100.15,200.3,Craigmouth,North Carolina
20439,C2532,11-03-2025,S110,P201,4,478.83,1915.32,Janetbury,Illinois
20440,C2991,15-08-2024,S117,P202,5,187.03,935.15,Port Laura,Iowa
20441,C3224,07-08-2024,S107,P400,3,66.22,198.66,Leeville,Tennessee
20442,C2896,27-02-2025,S103,P200,2,87.96,175.92,Lesliemouth,Arizona
20443,C1245,14-07-2024,S104,P100,1,255.24,255.24,Natashastad,Wisconsin
20444,C1210,09-12-2024,S101,P102,3,304.37,913.11,Morrismouth,Maryland
20445,C2290,08-01-2025,S110,P501,4,487.14,1948.56,Lake Lindaberg,New York
20446,C3812,30-09-2024,S120,P301,4,130.83,523.32,New Sandra,Oklahoma
20447,C3483,03-06-2025,S102,P200,5,98.43,492.15,Johnsonfurt,Maine
20448,C3599,08-04-2025,S107,P200,1,279.4,279.4,Port Michellefort,Florida
20449,C2075,23-07-2024,S119,P401,5,407.77,2038.85,North Davidburgh,Massachusetts
20450,C3626,30-09-2024,S100,P500,3,297.93,893.79,South Rachel,Massachusetts
20451,C3036,01-05-2025,S106,P501,4,304.21,1216.84,Anthonyport,Arkansas
20452,C3090,11-11-2024,S108,P202,4,447.35,1789.4,West Brandonstad,Alabama
20453,C3653,29-06-2025,S106,P301,2,242.35,484.7,Port Shane,Oklahoma
20454,C2224,10-07-2024,S112,P400,2,137.12,274.24,East Deannaside,Kentucky
20455,C3219,04-11-2024,S119,P502,3,180.37,541.11,South Chris,Indiana
20456,C1115,27-07-2024,S118,P102,1,196.0,196.0,South Zachary,Kentucky
20457,C1223,07-12-2024,S113,P301,5,107.23,536.15,Sarahtown,Louisiana
20458,C2358,24-10-2024,S116,P201,3,208.69,626.07,Jessicamouth,Massachusetts
20459,C1726,11-09-2024,S108,P502,5,281.16,1405.8,Josephfort,Virginia
20460,C1993,04-08-2024,S102,P301,4,454.88,1819.52,Brettmouth,South Dakota
20461,C1572,11-07-2024,S101,P202,5,345.32,1726.6,East Wendyton,Rhode Island
20462,C2006,25-05-2025,S118,P500,4,159.8,639.2,Jacksonborough,Nevada
20463,C1327,09-01-2025,S104,P102,5,55.1,275.5,Lake Robert,Kentucky
20464,C1303,26-11-2024,S110,P200,2,479.21,958.42,North Timothymouth,Ohio
20465,C1861,19-07-2024,S112,P100,5,183.44,917.2,Hartmanmouth,Arkansas
20466,C1443,10-02-2025,S112,P501,1,169.11,169.11,West Sherryport,Rhode Island
20467,C1005,25-02-2025,S117,P300,2,249.39,498.78,South Danielleshire,South Dakota
20468,C3516,17-01-2025,S101,P401,4,192.18,768.72,North Samantha,Nebraska
20469,C3971,18-11-2024,S113,P100,2,87.63,175.26,Spencerview,Idaho
20470,C2901,18-01-2025,S116,P101,2,150.6,301.2,Lake Zoeside,Nebraska
20471,C2050,26-05-2025,S117,P300,2,218.82,437.64,Port Tonya,Utah
20472,C1897,06-01-2025,S102,P301,3,498.3,1494.9,Collinsside,Alaska
20473,C1950,12-08-2024,S117,P100,2,116.95,233.9,Lake Carrie,Michigan
20474,C2780,31-12-2024,S115,P301,2,228.83,457.66,Danielberg,Ohio
20475,C3203,03-09-2024,S105,P200,3,278.51,835.53,Port Virginiaside,South Dakota
20476,C2137,01-01-2025,S110,P102,4,443.87,1775.48,West Christinemouth,Maine
20477,C1567,04-02-2025,S108,P502,4,277.31,1109.24,Lake Dean,Missouri
20478,C1327,09-04-2025,S104,P200,2,343.37,686.74,Lake Thomas,Illinois
20479,C3128,06-06-2025,S106,P301,5,255.89,1279.45,Keithfurt,Alabama
20480,C3225,10-04-2025,S103,P500,2,20.27,40.54,West Jasonfurt,Indiana
20481,C2351,13-05-2025,S114,P300,2,462.34,924.68,Lynnview,Hawaii
20482,C1239,21-12-2024,S114,P102,4,230.76,923.04,Lynchland,Maryland
20483,C2229,16-06-2025,S108,P402,2,422.41,844.82,East Hannah,Texas
20484,C3467,03-07-2025,S114,P301,4,169.68,678.72,Carterfurt,Wisconsin
20485,C2531,04-05-2025,S113,P100,2,421.43,842.86,North Jason,New Mexico
20486,C1169,22-09-2024,S104,P501,2,67.39,134.78,Singhfurt,Tennessee
20487,C2299,06-03-2025,S119,P300,4,404.12,1616.48,South Morgan,North Dakota
20488,C2750,12-10-2024,S116,P400,5,473.41,2367.05,Kristaport,Georgia
20489,C1407,01-07-2025,S100,P301,5,114.73,573.65,Lake Davidbury,Kentucky
20490,C3272,16-01-2025,S111,P500,2,429.88,859.76,Waltermouth,Indiana
20491,C1779,21-06-2025,S105,P502,4,76.27,305.08,Walkerburgh,Connecticut
20492,C3010,09-04-2025,S120,P401,1,420.84,420.84,Lake Patrickborough,North Dakota
20493,C1754,04-12-2024,S103,P102,2,200.55,401.1,Bradyport,South Dakota
20494,C2797,03-11-2024,S105,P100,2,279.4,558.8,East Marvin,Louisiana
20495,C2780,02-03-2025,S113,P502,1,249.42,249.42,New Lanceside,Massachusetts
20496,C3656,21-03-2025,S119,P302,4,30.51,122.04,Simmonsport,New Hampshire
20497,C3798,11-01-2025,S120,P302,5,11.29,56.45,Erikashire,Kentucky
20498,C2094,07-10-2024,S107,P102,4,334.88,1339.52,South Christinefort,Idaho
20499,C3380,01-02-2025,S110,P201,4,80.34,321.36,East Sarahmouth,Missouri
20500,C1494,28-09-2024,S116,P100,1,445.96,445.96,West Tara,Colorado
20501,C1164,08-10-2024,S117,P400,1,480.66,480.66,New Donald,New Jersey
20502,C2470,12-09-2024,S107,P200,2,494.19,988.38,Medinahaven,Maine
20503,C3402,15-05-2025,S107,P202,2,30.83,61.66,Danielfurt,Colorado
20504,C1201,20-04-2025,S116,P502,3,197.91,593.73,Parksberg,Washington
20505,C2568,04-09-2024,S102,P502,1,152.82,152.82,Normanville,Missouri
20506,C2171,21-12-2024,S115,P400,1,433.6,433.6,New Elizabethhaven,Nevada
20507,C2443,08-12-2024,S118,P500,3,406.34,1219.02,East Joshuatown,Alabama
20508,C2995,04-06-2025,S106,P502,1,386.79,386.79,Port Rachelside,Rhode Island
20509,C1238,04-10-2024,S112,P500,4,215.17,860.68,Port Eugenemouth,Idaho
20510,C3936,09-02-2025,S113,P502,5,188.88,944.4,Lake Joseph,New York
20511,C1806,09-01-2025,S103,P100,4,474.59,1898.36,Gabrielaport,Kentucky
20512,C2426,09-04-2025,S101,P400,2,416.28,832.56,South Rebecca,New Hampshire
20513,C2393,22-03-2025,S100,P202,3,450.86,1352.58,Lake Mary,West Virginia
20514,C1249,19-06-2025,S111,P400,2,373.58,747.16,West Elizabeth,Ohio
20515,C2750,19-09-2024,S119,P201,1,333.91,333.91,Morganside,Colorado
20516,C2227,04-08-2024,S112,P302,3,221.32,663.96,Port Kyleton,California
20517,C3602,10-07-2024,S108,P501,4,238.74,954.96,Danielstad,Pennsylvania
20518,C3925,16-06-2025,S116,P402,1,146.25,146.25,West Nicolehaven,Kentucky
20519,C1055,02-12-2024,S103,P300,1,12.47,12.47,Port Karen,Virginia
20520,C3091,15-10-2024,S108,P201,3,103.77,311.31,New Jessicaport,Colorado
20521,C2944,13-07-2024,S107,P402,1,18.45,18.45,East Mary,Delaware
20522,C1603,30-08-2024,S110,P500,2,479.83,959.66,Lambfort,Georgia
20523,C2751,21-07-2024,S105,P502,2,119.37,238.74,South Kimberlychester,West Virginia
20524,C1181,31-03-2025,S103,P200,2,141.6,283.2,Powellchester,Nebraska
20525,C2658,22-09-2024,S111,P301,1,240.65,240.65,South Davidberg,Idaho
20526,C2790,30-05-2025,S102,P402,4,499.36,1997.44,Brendaborough,Idaho
20527,C2439,27-11-2024,S119,P102,1,27.51,27.51,Caseytown,Idaho
20528,C1666,13-01-2025,S120,P100,5,449.64,2248.2,South Kristaside,South Carolina
20529,C3552,17-01-2025,S106,P301,5,378.56,1892.8,Lake Samantha,Idaho
20530,C1349,01-09-2024,S109,P201,5,335.71,1678.55,New Brenda,Montana
20531,C3630,17-07-2024,S112,P100,4,485.55,1942.2,South Kristopherton,Alaska
20532,C2423,19-04-2025,S120,P200,3,485.37,1456.11,Port Stephen,Illinois
20533,C1077,23-12-2024,S116,P302,5,33.44,167.2,North Jacquelinemouth,Louisiana
20534,C2887,04-11-2024,S110,P401,4,388.44,1553.76,Lake Jasonberg,New York
20535,C1914,04-10-2024,S117,P102,2,63.73,127.46,South Allison,Indiana
20536,C3201,07-06-2025,S108,P200,4,36.57,146.28,Richardsonfort,Arkansas
20537,C3614,03-05-2025,S110,P301,4,272.64,1090.56,Wilsonport,West Virginia
20538,C1358,17-08-2024,S107,P100,2,319.2,638.4,Lake Jennifer,Utah
20539,C3249,29-01-2025,S109,P501,3,427.78,1283.34,Port Heather,Oregon
20540,C2650,13-08-2024,S108,P202,2,88.81,177.62,Mcknightland,South Dakota
20541,C2838,06-12-2024,S107,P301,1,42.21,42.21,Michaelmouth,Missouri
20542,C2729,24-07-2024,S111,P201,1,42.72,42.72,Kingstad,Michigan
20543,C3966,04-12-2024,S118,P201,1,179.54,179.54,Port William,Oklahoma
20544,C1954,16-11-2024,S102,P400,2,241.76,483.52,Williamstown,Massachusetts
20545,C1675,15-02-2025,S120,P102,2,440.42,880.84,Lake Robert,Mississippi
20546,C3979,24-04-2025,S119,P401,3,215.02,645.06,South Joseph,Wisconsin
20547,C2778,01-02-2025,S100,P502,5,377.26,1886.3,East Matthewtown,West Virginia
20548,C2590,10-10-2024,S100,P300,5,222.49,1112.45,North Amanda,Utah
20549,C1410,28-12-2024,S102,P501,4,207.43,829.72,West Thomashaven,West Virginia
20550,C1356,11-12-2024,S100,P500,5,292.83,1464.15,Port Mitchellhaven,Oregon
20551,C1898,04-08-2024,S111,P401,5,221.08,1105.4,South Andrew,New Hampshire
20552,C2317,25-02-2025,S107,P500,1,296.73,296.73,New Kelly,North Dakota
20553,C2072,11-05-2025,S118,P202,4,107.13,428.52,Loganland,Missouri
20554,C3371,13-03-2025,S103,P202,5,209.95,1049.75,Brendanmouth,Indiana
20555,C2945,28-07-2024,S110,P502,4,68.84,275.36,East Douglas,Nevada
20556,C2299,29-10-2024,S108,P402,4,116.79,467.16,Brianmouth,Delaware
20557,C1694,03-05-2025,S105,P501,3,337.08,1011.24,North Richard,Hawaii
20558,C3348,06-04-2025,S104,P101,5,446.52,2232.6,Sarahstad,Maryland
20559,C1223,16-06-2025,S100,P301,5,389.16,1945.8,Zacharyburgh,Massachusetts
20560,C3878,05-12-2024,S117,P201,5,38.94,194.7,Allisonburgh,New Jersey
20561,C2006,06-10-2024,S108,P401,4,316.93,1267.72,South Elizabeth,Michigan
20562,C1160,04-04-2025,S116,P302,1,362.33,362.33,Griffithton,Vermont
20563,C3283,11-05-2025,S117,P501,2,152.23,304.46,Lake Scott,Colorado
20564,C1763,27-07-2024,S114,P200,5,418.56,2092.8,North Sarah,Illinois
20565,C1858,27-09-2024,S109,P201,4,257.98,1031.92,New Stevenville,Montana
20566,C3565,24-10-2024,S106,P101,5,419.31,2096.55,Cathyburgh,Massachusetts
20567,C1364,29-10-2024,S112,P202,1,470.04,470.04,Lake Benjamin,Pennsylvania
20568,C1384,16-02-2025,S103,P400,4,231.44,925.76,Philliptown,Idaho
20569,C1218,25-12-2024,S115,P100,3,31.3,93.9,West Andrew,New York
20570,C2308,25-01-2025,S114,P201,1,254.07,254.07,Joseberg,Oklahoma
20571,C1271,17-12-2024,S116,P300,4,317.05,1268.2,New Tiffany,Minnesota
20572,C1254,01-02-2025,S100,P302,5,12.83,64.15,East Travisstad,South Carolina
20573,C3814,03-12-2024,S120,P100,2,127.01,254.02,Jamesmouth,Indiana
20574,C3242,13-08-2024,S118,P202,1,145.38,145.38,East Rebeccaland,Mississippi
20575,C3976,29-01-2025,S107,P101,1,49.05,49.05,Port Michael,Florida
20576,C3606,08-10-2024,S117,P500,1,184.06,184.06,East Michaelstad,Pennsylvania
20577,C3015,05-09-2024,S104,P102,2,238.37,476.74,West Tannerborough,New Mexico
20578,C3910,20-03-2025,S113,P301,2,326.1,652.2,Tanyaport,Maine
20579,C3995,13-08-2024,S109,P301,4,46.99,187.96,East Cory,Nevada
20580,C2529,05-07-2025,S120,P402,5,445.85,2229.25,Marshallview,Nevada
20581,C2626,04-12-2024,S110,P502,2,111.12,222.24,Gallaghermouth,Hawaii
20582,C1182,05-09-2024,S120,P501,3,248.82,746.46,Gallagherberg,North Carolina
20583,C3816,15-07-2024,S103,P500,3,262.52,787.56,Montgomerystad,New Mexico
20584,C3092,08-12-2024,S107,P500,5,379.4,1897.0,North Ambermouth,Pennsylvania
20585,C2539,23-11-2024,S111,P202,2,422.98,845.96,East Hannah,Maine
20586,C3601,13-08-2024,S118,P400,5,240.35,1201.75,Angelaview,Wyoming
20587,C2651,17-04-2025,S113,P402,1,76.45,76.45,Katelynbury,Alaska
20588,C3351,18-05-2025,S118,P502,1,198.67,198.67,South Johnburgh,Virginia
20589,C3760,17-06-2025,S100,P202,4,435.95,1743.8,Rosetown,Virginia
20590,C2543,19-07-2024,S111,P502,4,351.06,1404.24,East Adamview,Iowa
20591,C2520,31-12-2024,S119,P401,5,369.33,1846.65,Dennisshire,Ohio
20592,C2900,26-05-2025,S115,P401,3,304.23,912.69,East Jessicafort,Idaho
20593,C3566,22-07-2024,S116,P401,2,349.01,698.02,West Lisa,Tennessee
20594,C3999,13-12-2024,S113,P100,4,165.87,663.48,Clineville,Rhode Island
20595,C2016,06-11-2024,S115,P500,2,331.27,662.54,South Sherrybury,Delaware
20596,C2915,06-08-2024,S109,P200,5,127.01,635.05,East Annside,Kansas
20597,C3303,19-06-2025,S116,P102,2,222.66,445.32,New Sarahmouth,Michigan
20598,C2007,04-02-2025,S120,P401,4,35.58,142.32,Carterhaven,Maine
20599,C1012,23-02-2025,S111,P501,3,421.66,1264.98,Port Gregorytown,Missouri
20600,C1860,25-09-2024,S104,P200,4,497.55,1990.2,East Rebecca,North Dakota
20601,C2360,17-10-2024,S116,P100,2,11.49,22.98,Franklinmouth,Florida
20602,C3574,18-03-2025,S116,P402,5,296.06,1480.3,Port Jessicatown,New York
20603,C3769,04-06-2025,S105,P500,2,491.76,983.52,Scotthaven,Oregon
20604,C3047,06-03-2025,S112,P502,3,173.5,520.5,Mcdanieltown,Nevada
20605,C3201,03-02-2025,S106,P500,1,260.91,260.91,Port Amyview,Georgia
20606,C3997,01-06-2025,S118,P402,1,224.93,224.93,Port Michael,Colorado
20607,C1041,02-04-2025,S113,P102,5,394.01,1970.05,Elizabethberg,California
20608,C2155,13-07-2024,S107,P200,1,179.44,179.44,Ronaldshire,Vermont
20609,C3015,04-06-2025,S109,P301,5,48.58,242.9,East Tylershire,New Mexico
20610,C2168,10-03-2025,S117,P400,5,486.07,2430.35,Lucasborough,Kentucky
20611,C2801,26-09-2024,S105,P401,1,64.78,64.78,Lake Stephen,Alaska
20612,C3399,28-08-2024,S112,P302,5,319.31,1596.55,Elijahview,Maine
20613,C3966,03-04-2025,S101,P201,2,217.02,434.04,Melissamouth,Utah
20614,C1578,03-02-2025,S120,P501,1,214.6,214.6,Port Anthony,Massachusetts
20615,C3070,28-09-2024,S119,P401,2,140.34,280.68,West Madison,Michigan
20616,C1232,04-04-2025,S102,P400,5,335.72,1678.6,Nicholaschester,Virginia
20617,C2630,29-01-2025,S113,P200,1,192.37,192.37,New Courtney,Texas
20618,C3538,10-06-2025,S102,P400,1,341.69,341.69,South Leah,Hawaii
20619,C1029,26-12-2024,S108,P501,1,237.74,237.74,South Tara,Pennsylvania
20620,C3451,06-09-2024,S105,P302,5,290.41,1452.05,East Oliviafurt,Oregon
20621,C3491,26-04-2025,S117,P101,1,455.93,455.93,New Stephen,West Virginia
20622,C1428,05-01-2025,S117,P100,2,48.6,97.2,West Andrewfort,Wisconsin
20623,C1143,24-01-2025,S106,P502,4,25.85,103.4,Ginaburgh,West Virginia
20624,C3596,07-03-2025,S102,P301,1,435.34,435.34,Danielton,Georgia
20625,C2976,24-11-2024,S108,P400,3,54.05,162.15,Lopezport,West Virginia
20626,C2414,08-04-2025,S111,P101,4,419.35,1677.4,New Kim,Texas
20627,C1750,16-02-2025,S107,P301,1,405.22,405.22,New Morgan,North Carolina
20628,C2699,04-09-2024,S109,P201,3,297.63,892.89,Allenfurt,South Carolina
20629,C2663,09-06-2025,S106,P500,3,331.38,994.14,Port Laura,Mississippi
